,CleanedText,Type,Rating
631,great product and price was on par with other retailers delivery was a let down to day delivery was actually a day wait as order took days to process product as described and son was very happy with it,Good,4.0
632,very good for the price cant get any cheaper customer service could do with some improvement but ive had no problems whatsoever customer service just take some understanding,Good,4.0
633,a good shopping experience went for a new phone got a new phone no fuss professional advisor job done,Good,4.0
634,expensive considering most of the channels are free on freeview,Good,4.0
635,i have been with for four years now i find their service very good and i am not tied down to a contract i can choose to change which level of service suits me and can change this as often as i like according to my circumstances,Good,4.0
636,i would ordinarily give out of for their service as this is the way they have been with me for years however i recently decided to use voicemail it was ok at first but if led to all my calls going through to voicemail without even ringing first i did find for the week that the voicemail worked that the was good however in view of what happened re me missing calls that i did not even know about i may have to think of changing this is a pity because for many years has been perfect i would not use answer phone as this led to other problems with phone i turned the service off and everything is fine now would not risk turning it on again,Good,4.0
637,had to battle with the offshore customer service department who seemed hell bent on selling me more bandwidth eventually managed to make an on shore customer service team that i was experiencing technical issues with my very old tivo boxes both old boxes were replaced and all my issues went away the flexibility from the two new boxes is excellent and the streaming service are now a joy to use now the sting in the tail i have been informed of a large price hike that i cant afford so my have to terminate my subscription,Good,4.0
638,trying to be helpful with an almost impossible problem,Good,4.0
639,zen provide a great service always been professional on the few occasions ive had to contact them,Good,4.0
640,the service has been very quick and very efficient,Good,4.0
641,i was in conversation with ryan at the outset of my transfer from bt to premier talk and he was very helpful with all the questions i posed however i did not ask or i felt made aware of the charges that would be made immediately,Good,4.0
642,i bought this as a present for my daughter who is now to the virus epidemic this broadband enhancer enables work from home so far she says it has resolved her so am assuming all is well and am considering some time in the future buying one for my son also myself our reception at best they are very expensive so will need to save up,Good,4.0
643,a good fair flexible service,Good,4.0
644,easy ordering on line and prompt with the phone which meets my requirements,Good,4.0
645,very good internet wish virgin and the fon network could work together if you did youd have an unbeatable system a perfect ideal world any wifi your phone is in range of it can connect to on its own private secured account similar but better than bt for security you would have your own equivalent to a dedicated ip possibly incentivise owners any traffic that goes with the routers they could possibly get a small block of flats dont have like a thousand different wifi signals but would only have a couple,Good,4.0
646,is great i love the price packages and the ease to change as per i have yet to travel abroad this month and will see how performs then the message service is great and i like the option to keep messages or delete only problem that i have experienced is that some areas i cant get the reception tn hn for example i have to walk up the road to pick up my message from that internet access etc great thanks,Good,4.0
647,to begin with i had a few issues over some of the information provided about what products were available for me however i managed to get in contact with a customer support agent called david lilley who went above and beyond the call of duty to sort out all my issues he was helpful and friendly at all times and managed to sort out everything for me i would recommend this company on the strength of this customer agent alone,Good,4.0
648,ive bought two brand new damaged box phones and i am very happy because ive paid less for two high end gadgets just because there were some scuffs which are not that visible as happy as i am with my purchase i was not happy with the delivery service as it was very slow in rest everything was perfect,Good,4.0
649,tv and broadband is fine but the phone signal is not as good as expected and im not sure il be keeping this as i need internet on my phone and good signal for my work so im a bit disappointed with the phone signal fir calls and broadband on the go,Good,4.0
650,updated i had been with zen for around years at two flats with the swaps going smoothly and the service being reliable and fast enough however in march i asked about cancelling my contract due to the flat having to be vacated there were some issues with me being given an incorrect cancellation figure but zen have now agreed to refund some of this which is fine im still with talktalk at our main address but may well change to zen later in the year when the contract ends thanks,Good,4.0
651,i find talktalk ok you just have to get used to using the online talk facility to get assistance,Good,4.0
652,all had to answer my mobile briefly didnt get the out come of it all need final outcome of new deal by email,Good,4.0
653,switching to zen internet was a breeze and i like the fact i can speak to a technical person when i need to,Good,4.0
654,the guy was as helpful as he could be it just wasnt a great deal,Good,4.0
655,i am very pleased with cooperation,Good,4.0
656,well im very happy with the service overall but i do feel that the data access could be more in line with other companies as gb for is a bit low,Good,4.0
657,great transaction quick postage,Good,4.0
658,easy auto fill sections and large buttons and drop downs to review and make actions on a phone screen made signing up really quick and less fiddly than expected,Good,4.0
659,now again it will come up with an error i think when we go to watch something off on demand,Good,4.0
660,hi so pleased the team were able to find a plan youre happy with today thank you for sharing your talktalk social team,Good,4.0
661,a lot better now that theyve revised the data allowances in the monthly packages to be competitive regarding their customer service communication i cant fault them good quality uk phone signal g coverage,Good,4.0
662,easy to do quick and efficient,Good,4.0
663,good customer services but background noise at call centre made the difficult,Good,4.0
664,kumar excellent resolved very quickly,Good,4.0
665,overall happy but i wish you would offer your deals to current customers instead of just new ones all of the other companies offer them to both it would be more beneficial if you could see offers for yourself online so you could do it yourself instead of having to phone every time as the call wait can be very long and it would save time and free up phone lines for people who need it more these offers should be relevant to your current package and offer some new ones if you wished to add on tv phone etc,Good,4.0
666,reese very helpful with updating my details,Good,4.0
667,we will see personally a great selling adviser,Good,4.0
668,helpful staff would have liked alittle more time with the staff signal poor in the shopping centre so caused an issue for the staff doing the swap,Good,4.0
669,date of experience june,Good,4.0
670,ok so far wasnt getting my internet speeds but it seems fine just now,Good,4.0
671,experience was good with help from customer service j and praveen,Good,4.0
672,service is perfect in general i would definitely recommend virgin the only request i would have is to warn us in advance when upgrading the routers firmware i was in the middle of two important meetings last time,Good,4.0
673,delivery was late but other than that it was fantastic,Good,4.0
674,service was as it should be for a competent business,Good,4.0
675,ive used zen for almost years now and the service has until recently been very good the technical support is excellent and has been able to fix all the issues weve had on our very poor adsl line we now have available and i would like to upgrade but unlike the tech support i have found the service department very unhelpful and inflexible to be a longstanding client seems to count for little or nothing i hope they remember that its easier to retain existing clients than to find new ones otherwise theyll start losing clients in this competitive world me included though january i had a very prompt and helpful response that has addressed the problems i was having with zen im glad to say as i did not want to have to go through the inconvenience of changing isp as i said before their tech support was and is simply the best in my experience so i guess hope this problem with their sales dept was just a temporary problem its also encouraging to note that these reviews are watched by quality assurance manager and that they do react to comments quickly and attempt to remedy any issues,Good,4.0
676,although the agent wendy did her best to help with our problem she was unable to but she didi try,Good,4.0
677,there are too many limitations to what you can do within a bundle eg i wanted to join the nhs service called florence but because you cant access a number of only five ie digits i couldnt when i phoned to enquire i was given incorrect info i was told to top up and the excess balance would allow me to access the nhs number nope that didnt work an email enquiry was neither acknowledged or answered customer service leaves a lot to be desired seams to have tanked since the provider a well priced stable service could do better though,Good,4.0
678,my updated package was not sold to me awaiting the pods that were sold to me free with the package in jan resulting in many calls and hours of still no internet i get is good so cant fault trying to speak to someone is alot of my wasted time,Good,4.0
679,would have liked a little more info but was told more or less what i asked for so i rate it they did their job well,Good,4.0
680,always seem to try and save you money by suggesting alternative plans which is nice it would be good if you could roll over data plans like some of the other providers that would great,Good,4.0
681,excellent service the phone was easy to set up and is working well,Good,4.0
682,extremely helpful customer service from the twitter digital team,Good,4.0
683,nothing to comment on just now,Good,4.0
684,the advanced phone handsets pack arrived extremely quickly the delivery person kindly left them without a signature this is good setup wasnt as straightforward as expected but this was solved by powering off then on and hey presto they now work,Good,4.0
685,had a problem with logging into myaccount the adviser was very helpful and he solved the problem very quickly thanks again,Good,4.0
686,i had a simple question which was dealt with speedily through your chat feature,Good,4.0
687,good guidance but more better deals should be given to loyal customers,Good,4.0
688,been with virgin media for years good range of programmes and the tivo system broadband has been fairly reliable and fibre is quick,Good,4.0
689,really went well but i was left in the air on some points such as any chat about the other aspects such how did my mail cost but i never asked so its not a complaint and at the end of the chat i did not know what to do so i asked if i was finished and i got a chat line telling me i would get a email there was no sort of thats it and it was nice to speak to you and thank you i had trouble getting to the bottom of the page so it may have been is no way at all a complaint and i found the answers i on the main page,Good,4.0
690,the person was very helpful online but to contact you via the phone was a nightmare i was just cut off and told no one was available what could have been a minute conversation was much longer online,Good,4.0
691,issue that has taken months was sorted within half an hour using livechat very good service,Good,4.0
692,the lady on the chat line was clear with her instructions and responded to my replies quickly unfortunately our issue was not resolved but an appointment with an engineer was booked hopefully he will be able to resolve our problem,Good,4.0
693,recently purchased equipment very happy with service and the products so far could do with a slightly larger fonts on display,Good,4.0
694,i love that you give me a free gb of data when i run out which has really helped as my home internet has been awful but i feel is a fair deal for what you get just wish coverage was a little better across cornwall,Good,4.0
695,very helpful much better than talking to them on the phone,Good,4.0
696,service is good but you can never get to speak to anybody when you call takes for ever,Good,4.0
697,needed a new landline phone to block nuisance to choose from web shop easy to use number had it a few days but seems fine,Good,4.0
698,very good chat the adviser was helpful and answered my question he made several typing errors but apart from that there were no problems thanks,Good,4.0
699,im happy with my new package however my internet still isnt as quick as i thought it would be even with two pods its still struggles in certain places in my house,Good,4.0
700,very good and easy to follow information on the website to complete the transaction of upgrading my phone,Good,4.0
701,love how its and we can change to any we see fit every only reason why i gave stars is that its a competitive market and rates arent the cheapest anymore,Good,4.0
702,good value but slow to answer their phones when you call up,Good,4.0
703,was a great customer representative with kind and professional attitude he knows the product well and was very efficient,Good,4.0
704,i was guided by mr mark fernandez his explanation was good he solved my queries he helped me to transfer my old number to new sim thanks to him for providing a good guidance,Good,4.0
705,hi you for your lovely,Good,4.0
706,gg coverage on o coverage pretty good i only use a which is mins soon to be doubled from th may to mins for gb data but i use wifi most of the time anyway and unlimited texts system very flexible in switching tariffs etc with updates as to usage warnings texted to me,Good,4.0
707,generally ok but my new hub despite good work by the attending engineer is still declining to connect family members to the net also my tablet is on a hit and miss connection which l use for ordering medicine onl thought it may be my tablet but with families different phones not connecting l doubt it,Good,4.0
708,looking to replace our telephone we looked in bt shop and decided that the advanced phone with call blocking would suit us we ordered the three set phone on line this was quite easy and the delivery indicated was acceptable we paid and as promised in due course the new telephone arrived not being a tech expert i found the set up instructions easy to follow put all the handsets and the base on charge as recommended for hours put in time and date then wanted to set up the call blocking and discovered i would need to buy another bt service caller id before the blocking would work this should be highlighted prior to purchase i will order this service but obviously it will be some time before i can say how well the system works,Good,4.0
709,spoke to bethany answered my queries re office move and what to do,Good,4.0
710,a rather long time to solve problem but got there in the end,Good,4.0
711,i am generally happy with virgin but they could improve their customer service apart from when you want to leave one never gets any joy from the other departments,Good,4.0
712,took a while to get to correct dept but once there stephen mercer serviced the account well,Good,4.0
713,used live chat the operator understood the problem communicated well and was able to offer and action sending a new sim card,Good,4.0
714,email not available but agent said they were having issues with the system,Good,4.0
715,much better than the old v box but internet does drop out and the recording space seems reduced on the v box so have to delete programs quicker,Good,4.0
716,not used yet still to be installed,Good,4.0
717,my wife and i have on for around years now but this last months were having signal problems and we both have the latest i phones so i dont know where the problem lies,Good,4.0
718,excellent high quality service speeds are as described very little variance customer service second to none would be five stars apart from the relatively high cost but you get what you pay for,Good,4.0
719,the chat was very good and she listened to me about the tv charge for services i will not use unfortunately the chat finished too abruptly before i could sign off properly which was sad hopefully what she said she would do will be done,Good,4.0
720,very easy system for non tec to work though so far,Good,4.0
721,it was great apart from my bank deciding to do a security job on me i had to prove it was me purchasing the galaxy s since this is my first smartphone i have got a long way to go before i am proficient i would have preferred it if a user manual was included in the purchase as it was i had to download one from website,Good,4.0
722,hi you for taking the time to leave such a good review of our services im glad to hear that youre happy with your services and the support that you were given by the team and the engineers who came to install your services were always here to help if needed so please get in your if you need further support on the following contact options call text facebook twitter forums,Good,4.0
723,need to look after existing customers better rather than focusing on giving headline rates to new ones its an annual battle to get a good deal if youre and existing client service delivery overall is good in the main,Good,4.0
724,hi zep to hear this chat with my team over twitter talktalk or community and we can get this sorted out for talktalk,Good,4.0
725,were so pleased to hear this thanks for letting us know,Good,4.0
726,had issues with talk talk but they have redeemed themselves,Good,4.0
727,in the last few days i have spent a lot of time talking to various talktalk agents alll have been helpful and i felt they were doing their absolute best to help solve my problem,Good,4.0
728,i received an e mail today advising me that there was a delay in the change over to fibre i was previously advised that the go live date was mon th november and so connected up my new router on tuesday th november i was concerned that i had connected up the router in error so my question was should i disconnect it and reconnect the old one until the delay had been agent quickly investigated and advised me that i should do that and also contacted open reach for a update on the delay so he advised me that i will receive an update on the delay situation tomorrow so he went further than answering my question so well done,Good,4.0
729,your broadband speed is amazing but as you know when your email service went down for days its not you would expect from a company like virgin also i would pay extra to speak to a uk call centre if it wasnt for these negatives i would be more than happy to award you,Good,4.0
730,not bad for cheap business broadband and the agents are very efficient,Good,4.0
731,very friendly and helpful the service was great,Good,4.0
732,i havent ever given praise to bt so this is a first for me their customer service is without doubt the worst of any company i have ever dealt with however i recently purchased some home hub discs to boost the wifi in my house its years old with half metre thick stone walls so a really difficult task to get good wireless connections these discs worked a treat simple and easy and we now have great coverage everywhere no dead spots service was quick and they are a good price now if you can just sort out your website and telephone customer service,Good,4.0
733,i was happy with my was very helpful in explaining the difference between the iphones that i was interested in and advised me which one would suit my needs best the whole process was quick and efficient,Good,4.0
734,hello to hear of the broadband issues experienced although we do appreciate you taking the time to leave your review and have these tips available to help with broadband issues general broadband help service status page wifi hints and tips wifi troubleshooting slow speeds speed test running a speed test we would always recommend running this via a wired connection this can be completed using an ethernet cable via a pc or laptop and will allow us to see the speeds available at the do have the connect app that will allow you to scan your property to optimise the wireless network and if needed order pods depending on your package these may be free but any package is eligible for these if can also give the team a call on from a virgin media landline or option then option this will get you through to the broadband technical team who will be able to look into this further for also have a vast variety of ways to contact us for help or support and i have listed a few below for you text facebook twitter forums,Good,4.0
735,having reduced my package to a lower speed all is working fine with two exception my landline has ceased to work since the new package was installed and i have been trying to contact virgin for many weeks but each time i call the call is too long to hold on with a mobilethe internet speed drifts considerable especially in late afternoon and evenings apart from this i am very happy with the installation,Good,4.0
736,the person who i was chatting with fortunate name was very polite and managed to sort out almost everything i was kept informed whats happening so all in all a very pleasant lost phone and internet but now its all back apart from some cracking noise on the line which could be due to the bt engineer was working on the neighbours connection and messed up something,Good,4.0
737,the only complaint i have about zen is that a new spam filtering policy was introduced a few years ago but zen told me that i would not be able to opt out so there is a possibility that zen is blocking emails and i dont know about it i would like the option of being able to see emails that zen thinks are the service seems reliable,Good,4.0
738,i have been with talk talk for years and they have provided great service i have decided to swap providers for financial reasons,Good,4.0
739,great service ive got all virgin broadband telephone line and dont care for the increase in me as a pensioner could do witha fixed price,Good,4.0
740,our order arrived as promised and has worked well since installation we have no regrets about buying our new wall mounted home phone it performs well in all aspects,Good,4.0
741,very patient with me as i am a one finger but very helpfull,Good,4.0
742,just moved to ee from another provider i have used the customer service agents or times to assist with the initial account set up and transfer each occasion they dealt with my queries and efficiently and resolved the matter in question they genuinely seemed to want to help been very happy with the customer care so far,Good,4.0
743,i am happy with new only problem ive got is trying to my mobile phone number,Good,4.0
744,i phoned to change my services and the guy i spoke with was very helpful in telling me the costs and timescales,Good,4.0
745,talk talk currently provide me with a cheap service that does all i need bt my previous supplier could not be bothered to try,Good,4.0
746,kept up to date with the delivery and came into my address on schedule,Good,4.0
747,bought a wifi bridge product which was delivered promptly the technical details on the website are limited and did not make clear the limitations that are dependent on how a house is wired,Good,4.0
748,always seems to get a good signal in my area so iam happy,Good,4.0
749,is flexible and cheap but the network coverage is very patchy and would love to stay on but may be forced to change to another network with better coverage and quicker speeds,Good,4.0
750,i got stuck trying to move an existing number to so i decided to call them for help the support provided by arafat was first class and friendly,Good,5.0
751,i posted a question on the forum in response to a message i received from a few hours i had several responses which were helpful and put my mind at is the first time i have posted on the community site i would highly recommend the forum and would not hesitate to use it again,Good,5.0
752,great customer service and friendly staff cheap deals,Good,5.0
753,delivered on time as described and with a better price than the manufacturer,Good,5.0
754,completed my instillation today and im very happy with his work we was very friendly and thorough with his work he was very clean tidy and respectful of my house was very kind to answer any questions and help me understand anything i was unsure off highly recommend him,Good,5.0
755,great experience and very good costumer service by marsh run by guilherme,Good,5.0
756,my call was answered in seconds and everything understood in a professional but friendly manner my questions answered and dealt with immediately great service,Good,5.0
757,a very helpful patient assistant,Good,5.0
758,date of experience january,Good,5.0
759,date of experience august,Good,5.0
760,smooth sailing from sign up had one issue that was resolved quickly by the decent customer sevice team who seemed to know what they were about and could answer any questions i had,Good,5.0
761,were very sorry to hear this and wed like to look into this further for you contact my team directly over twitter talktalk well look straight into this for you alternatively if you do not have twitter you can also reach us on our online community or on our help support page talktalk,Good,5.0
762,was a real star he talked us through the new contract and had it set up within minutes our organisation is more than satisfied with the outcome,Good,5.0
763,brilliant staff great help had a few dips in the internet but the customer service has is brilliant and will sort your issues right away so far all has been fixed and i have no doubt if i had future problems they will solve them quickly i have recommend all my family aswell to and most are already making the switch to them i dont get paid to leave a review and have gave my time just to leave this review as they give me their time when ever im in need best internet provider ive been with,Good,5.0
764,hi rebecca its really great to see we were able to get your query sorted thanks for your awesome feedback the vodafone social media team,Good,5.0
765,excellent service received today while transferring my old sim to new sim thanks to judy,Good,5.0
766,easy and quick service provided by priya,Good,5.0
767,shriram agent is a had some pretty messed up interactions with reps where they answer the chat like minutes before their shift is over and just do not answer after the initial message so having shriram be an absolute gem and help me out despite things taking longer than they should on my end stuck out to me im an it person so when i have to contact the company that means something really isnt working and i appreciate how quickly they were able to help me it might seem like its not that big of a deal but know that just because tech support is there doesnt mean theyll know how to fix every problem immediately or at all truly appreciated it,Good,5.0
768,this as been an excellent service and can not thank your agent for his superb service and kindness shown to a year old,Good,5.0
769,efficient helpful resolved problem,Good,5.0
770,having previously posted a complaint here about waiting for a for months it was quickly resolved thank you raj,Good,5.0
771,hi murtaza thank you for taking the time to leave your review of asda mobile on trustpilot i really appreciate this best wishes josh asda mobile,Good,5.0
772,although more expensive than other services very good help desk with people you can that counts for so much thank you,Good,5.0
773,very quick and easy would use again and recommend,Good,5.0
774,thank you will and dec for going the extra mile for putting my mind at ease when swapping phone contracts,Good,5.0
775,all a help all the way,Good,5.0
776,reginald was very helpful quickly resolved my activation problem and offered a friendly service a,Good,5.0
777,talk talk team were very helpful and listened to what i saidi would tell my friends about talk talk if i was asked and how good they were,Good,5.0
778,exceeded expectation good quality handsets they feel good n the hand and are easy to hold to the ear and are have found them tedious to enter all the numbers into but callers have been patient when challenge for proof of ordered the call blocker for a reason and my goodness this set of phones really does block out the people i dont want to speak to they are a wonderful invention thank you so much for a really wonderful invention a wonderful piece of technology,Good,5.0
779,i first heard of zen through as it was the most highly rated i got in touch myself and was helped by a very thorough and clear salesperson everything went well until there was a problem with bt connecting my line zen did everything they could to support and explain what i could do to help its all set up and everything is working as expected no issues so far and always someone to speak to when needed thanks zen,Good,5.0
780,dan hill was a great help for me i really appreciate and definitely i feel confident in contacting customer service again i use for many years and i will keep to do so thank you so much again,Good,5.0
781,already have,Good,5.0
782,the salesman was very very helpful and gave us advice,Good,5.0
783,good phone reasonably priced,Good,5.0
784,abbie was very helpful she provided really good customer service she was very quick efficient and attentive,Good,5.0
785,purchased phone to make full use of the call blocking available found that phones can do a lot more such as linking mobile via bluetooth to pick up mobile phone book have not tried texting yet the caller display is great and the call blocking works a treat i would recommend these phones,Good,5.0
786,great service great products available and the internet is second to none would highly recommend have got the lot phone broadband television and even there mobile,Good,5.0
787,nice friendly service everything explained in full got exactly what we went in for,Good,5.0
788,came in for for assistance in what to do with my sky deal lady in the store name sharon saved me a lot of money no pressure put on to make a decision left to think it over came back in store an spoke to an who sorted everything out excellent customer service an saved me a lot of money,Good,5.0
789,years a customer now says it really doesnt it so easy to deal with i adjusted my contract to years which i really liked brilliant,Good,5.0
790,good morning alan we are thrilled to read that provided very good service throughout your conversation and that he was polite and handled the whole process efficiently hopefully next time we will be able to make this experience experience team,Good,5.0
791,brilliant service from and very quick friendly and me how to work the app and made sure i was happy with everything,Good,5.0
792,very clear answers was able to sort out my issue,Good,5.0
793,there is never any waiting all calls are answered swiftly the advisors are all so friendly and helpful,Good,5.0
794,i have been using talktalk internet telephone and tv services for many years without any problems i requested to cancel the tv service i no longer used changing my contract was completed over the telephone promptly and with ease,Good,5.0
795,i have been with tesco mobile for years the service is always excellent and i find the contracts to be reasonable i recently upgraded my phone and it was delivered very quickly would highly recommend,Good,5.0
796,the agent was very helpful and understanding toward my problem thank you,Good,5.0
797,thank you for taking the time to leave your review and for feedback if you require any further assistance please contact us on facebook or twitter or head to the contact us page on our website,Good,5.0
798,i contacted talktalk via their online chat facility since their phone service is closed i wanted to discuss options and prices for renewing my phone broadband a bit more tedious than a conversation however the agent was efficient and answered all my questions so the outcome was very satisfactory from my point of view,Good,5.0
799,company is doing great if kirsty on the phone counter is a typical member of staff out of,Good,5.0
800,very good customer service,Good,5.0
801,it was a pleasure to speak with craig howarth who was friendly personable and positive and really helpful in setting up my new broadband package thank you,Good,5.0
802,excellent customer service went for an upgrade and came away totally confident our new mobile phone was entirely set up for use without fuss,Good,5.0
803,great service thank you,Good,5.0
804,callum and dan barrow engineers showed a good understanding of what was needed to get the job done did it in short time overcoming any issues they had and also showed good manners to me and my house keeping it clean and tidy etc,Good,5.0
805,brilliant service up to know,Good,5.0
806,good communication on progress managing the call centre south the talk talk engineer should carry spare routers for fibre and copper bt engineer should be broadband qualified not just deal phone line connection,Good,5.0
807,i returned my mobile phone to tesco as it was faulty i had been back soon after i first bought it but was told i was using it incorrectly this time sean served me he was helpful knowledgeable polite and kind he gave me the information as to what was available and let me make up my own mind when i had chosen he transferred all my data to my new phone and made sure i knew what i was doing throughout the transaction he was patient polite and efficient no mean feat as i am and with limited technical knowledge well done sean and tesco,Good,5.0
808,thomas is an absolute first class chap and star sorted my new phone for me,Good,5.0
809,the guy was really helpful polite and friendly and explained everything that i needed to good customer service,Good,5.0
810,totally brilliant customer service with patience and professionalism plus a great product,Good,5.0
811,were fantastic my service up running frank was very pleasant had bags of patience a great servicenow it knock the socks off were not as good charged extortionate rates,Good,5.0
812,moved to zen in the last few weeks the whole process went very smoothly and the few telephone conversations questions i had were quickly and politely dealt with so far everything is working very well,Good,5.0
813,the two advisers i spoke to where very helpful and very polite and most importantly patient with me because my typing is not the fasted,Good,5.0
814,easy to select and order your chosen phone and plan and very quick delivery,Good,5.0
815,so i needed a new sim card for my phone which i changed in the store in sheffield yesterday the advisor told me i should be up an running with the new sim in about mins this passed and nothing happened called vodafone and they said it was pending so wait upto hours which i didnt mind as i had the old device i was using hours passed and nothing then spoke with someone else at vodafone customer services who said the order was still pending and give it hours hours passed and still nothing so another call to vodafone this is where the man of the hour turned up a member of the team called carl came to my assistance he went through absolutely everything with me he gave me a call back when he said he would and ensured the device was working correctly now normally i have issues with vodafone but carl really changed my opinion of this i personally spoke with his team manager to give him some positive feedback and appreciate his efforts as i am normally one of the nightmare customers but thank you very much carl if you every get to read this i really hope this goes to some of the senior management in vodafone as this guy deserves some forms of payment rise or bonus for the way he has handled my enquiry,Good,5.0
816,the immediate help i required was dealt with speedily and,Good,5.0
817,excellent service by sabri thank you so much,Good,5.0
818,hi you for your star review and taking the time to leave us such indepth feedback whether its streaming large numbers of wifi devices or small businesses working from home the average home now makes a lot more demands on its broadband connection and you need an isp that you can rely on were happy that youve chosen and are happy to hear you now feel you have the speeds and service you deserve we look forward to providing you for many years to support team,Good,5.0
819,i shopped around this company customer service is excellent and aswell as there service and rates i would recommend them,Good,5.0
820,very good customer chat line on their website,Good,5.0
821,is affordable i love it,Good,5.0
822,thank you for your review we appreciate your forget if you recommend a friend to switch to home telecom both you and your friend can get one month free visit for full info,Good,5.0
823,my previous tt contract which was excellent in terms of broadband and other boosts is due to end i have been able to agree with tt an improved service and contract at a suitable monthly cost,Good,5.0
824,i have been a customer of ee for over years and never had any issues whatsoever went in today because i wanted to upgrade my phone and the service provided by holly in the parkhead forge shopping centre was fabulous she made the process so easy and also upgraded my broadband to a better deal very friendly so lovely totally recommend this company,Good,5.0
825,i spoke to today miss regarding about my sim card setting she was really helpful thanks for your time and help,Good,5.0
826,omar you are a,Good,5.0
827,date of experience november,Good,5.0
828,very helpful and sorted out fairly quickly i was the slow one dont very quick but many thanks to my helper,Good,5.0
829,thank you for taking the time to leave your review and for your feedback if you require any further assistance please contact us on facebook or twitter or head to the contact us page on our website,Good,5.0
830,lewis the telecoms guy made me at ease and got me to sign up for an amazing deal however it took over weeks for the contract to begin and communication with him was not great we ended up having to deal with other members of the team who sorted out our problems and calling o ourself to sort out other issues,Good,5.0
831,the whole process of getting my new phone up and running was excellent,Good,5.0
832,easy ordering fast delivery all round good experience,Good,5.0
833,end of current contract so used the chat a new deal no pushy sales and a saving to customer,Good,5.0
834,i received excellent service from the call centre when i logged a problem i had it was resolved quickly and person i spoke to was friendly and helpful thank you,Good,5.0
835,as a bt customer who requires a good broadband connection for home working and leisure use i had been frustrated that my broadband was running slow and intermittently cutting out contacted bt who arranged for an engineer to attend my property in montrose the engineer grant arrived on time was professional in his approach in diagnosing two issues with my broadband one external of the property and one within grant carried out numerous diagnostic checks and provided a comprehensive explanation on the reasons i was having a poor connection grant also went the extra mile to phone bt who arranged for a new router to be delivered as the existing one was the second issue my experience with has been positive and a big thank you to the person within bt customer care who arranged for my new router to arrive within two days my broadband now running great good engineer and good customer care,Good,5.0
836,thank you so much for the nice,Good,5.0
837,hi you so much for taking the time to give a star review of our very own franc he is a shining example of the customer service we provide at and receiving reviews like this one make our day dont forget if you need us we are here days a week either via live chat or phone from everyone at have a great customer experience team,Good,5.0
838,been using for years now never had a problem and have got no intention of changing soon,Good,5.0
839,you for your forget if you recommend a friend to switch to home telecom both you and your friend can get one month free visit for full,Good,5.0
840,easy to follow signup process no complicated jargon,Good,5.0
841,the customer service when chatting is excellent how ever the auto email system can confuse,Good,5.0
842,thanks for ur help today was very,Good,5.0
843,i have been with zen internet for about years i recently contacted customer services who changed details on my account very quickly and successfully without any problems i have phoned many times over the years with problems that stem back to my inability to use the technology or device that i have in my hand on each occasion the technical department have been second to none talking me through the problem and solution even when the device has not been supplied by zen i would definitely recommend zen for their customer service and technical departments,Good,5.0
844,it was so easy to be able to chat online and receive all the information regarding my query the people and i with on different dates were courteous and attentive to my needs i will now hopefully wait for the upgraded system to be up and running thank you,Good,5.0
845,shopping online is made so simple and i was very please with the the bt call blocker phone that i purchased the delivery service was also excellent thank you,Good,5.0
846,very helpfull ure my order is done to satisfactory in a quick phone call,Good,5.0
847,virgin media service was awesome engineer was really friendly courteous and polite great job and great service,Good,5.0
848,dealt with politely and efficiently especially im a self confessed and proud of it,Good,5.0
849,i talk with he well explained about the wifi connection and am very happy about his attitude and guidance,Good,5.0
850,was brilliant in the vodafone store in witney i am a elderly lady and dont understand technology much and he went out of hes way to help me rectify my issue i always use this store and recommend them highly brilliant all round,Good,5.0
851,date of experience january,Good,5.0
852,good coverage good price very reliable couldnt be better,Good,5.0
853,i spoke to liana about my latest bill and seeking clarification on a number of points she answered all my questions clearly and helped arrange a new tariff for calls to mobile phones i was very pleased with the outcome and have no hesitation in awarding her collins,Good,5.0
854,excellent service from kay,Good,5.0
855,helpful and good value for money,Good,5.0
856,first rate service delivered when it said it would be delivered first piece if equipment,Good,5.0
857,ive been with for almost a decade and couldnt be happier superb value for money,Good,5.0
858,excelent guys,Good,5.0
859,just needed something sorted quickly so went on the online chat freya has sorted everything out in a couple of minutes,Good,5.0
860,excellent speedy product at a good up to date etc,Good,5.0
861,was very helpful patient and polite while dealing with my contract changes,Good,5.0
862,the service just works each month there are honest recommendations for choice of service depending on usage history i have needed help with a lost phone which was subsequently returned service and help with that problem was perfect,Good,5.0
863,thanks for your feedback if you have any questions about your tesco mobile phone or account drop us a message on facebook or twitter chat to us or head to the contact us page on our website well be more than happy to help if you frequently use our app dont forget to optin to our free competition for a chance to win a tesco voucher every month just text yes to to enter,Good,5.0
864,ordering on line very easy product arrived on date promised and met the discription,Good,5.0
865,correct item first time at a reasonable price and was delivered i am very pleased thank you,Good,5.0
866,talk talk business is honestly the best broadband service weve ever connection is generally reliable and the very few service outages weve experienced were dealt with and resolved promptly i just had the pleasure to speak with talk talk sales loyalty executive sonia agarwal to renew our contract for an additional months,Good,5.0
