,CleanedText,Type
2318,if you have a business that requires internet connection stir away from line it is so temperamental the connection keeps on dropping when you phone support they ask you to follow the usual troubleshooting exercises once you have done that they say they need to monitor the line for before they take any other politely explained that the solution was of no help to us and that i wished to talk to a manager i was told that i could not talk to a manager but i was told that i would have been compensated for the issue loss of web connection for us means losing s per day not,Bad
2319,ive been trying to contact customer service for weeks now to change a contract always over an hour wait only to be cut off absolutely appalling service avoid at all costs,Bad
2320,internet was ment to go live the th august still waiting customer service is a right nightmare keep saying wrong ticket has been put on my account need to wait another hrs been with talktalk yrs now with moving iv had really bad experience from them only need them to reconnect at my new address no emails to update me on there cock up wast of time,Bad
2321,bt business worst department worst department worst ever the whole company is robbing in the name of quality,Bad
2322,poor customer service account holder is in prison and cannot contact virgin media to cancel contract virgin media have allowed the contract to keep running and consequently we are paying for somebody elses broadband not on,Bad
2323,hi made our day thanks so much for your kind words and for taking the time to share talktalk social team,Bad
2324,so bad its unbelievable ive been trying to cancel and ive been on hold so many times the service is so bad i cant stress im cancelling because of the service they provide is crazy i dont want to be tied down with them,Bad
2325,in the process of moving into a flat and clearly home telecom have a deal with the company who we signed the contract with about using their wifi we have been contacted no less than times about using their wifi despite telling then multiple times to stop contacting us they also had the audacity to claim they were the only wifi available in the flat so we had to go with them when google search proved that to be false i wouldnt want to be with a company that lies to make sales and wont take no for an answer,Bad
2326,i recently switched phone line to post office in order to save money on line rental and calls after checking with bt and post office i was told that i could leave the broadband service with bt because i did not want to change my e mail the switch took place i had an e mail from bt thanking me for the order for broadband and informing it would cost per month up to now it has cost per month not only have they been dishonest in misleading me about remaining with them for the broadband service they have then more than doubled the cost how can they justify this,Bad
2327,has to be the worst company ihave dealt with i ordered internet with bt sport for my sky box have already account with with a telephone line you would belive it would be a simple task order placed on telephone when arrived to confirm order not what i agreed on telephone another conversation with bt advisors who assured me it will be placed correctly this time again email did not match up to telephone conversation was informed by advisors that it will take time to cancel order to re do after weeks of telephone calls and many broken promises to call back with order always pending i again this after probably hours of telephone put through to a team called the values informed me that he cant honor was promised by numerous advisors they would he informed me sales tell lies to get deals done you can never speak to a manger always a advisor who gives you false are company of have never experienced such a that the left hand does not know what right hand is doing they place numerous complaints about my issues but the way they deal with the complainer if you dont telephone within a few days they close strange it just just belief how this inform you that all telephone calls are recorded so the above complaint can be verified any time thankyou for reply neil form bt if you could neil have contact details email or direct telephone contact neil contact is not a contact address i dont have facebook oe twitter accounts,Bad
2328,i would give none if i could i have signed up to a bt tv package and my what a mistake trust me do not sign up with this company the first couple of months was fine with the discounts but then when they come off you pay the same as sky and sky is sooooo much better dont make the mistake i did the first chance i get i am going back to sky,Bad
2329,i had weeks to find a company after leaving sky i ordered talk talk fibre i got a order id with a installation date days later no email went on chat and different people couldnt find order i gave them benefit of doubt and tried again days i received order number i even received top cashback and yet no email or text so spent an hour on the chat being told again by different people no order disgrace,Bad
2330,i pay for broadband service virgin connected us to the neighbours property the neighbours complained about their split signal they got virgin to disconnect us i am now without internet until the cabling to our property is finally properly sorted while still paying for a service and finding myself with no internet connection for days which is highly problematic for me virgin have to much power and no work ethics or sense of service its a huge ma june unable to deliver the service they promised and should not have such a share of the market to avoid whenever possible,Bad
2331,order placed says days delivery now days no delivery or tracking information provided or updates regarding the delayed customer communication service,Bad
2332,i asked a very simple question which took half hour an hour to answer,Bad
2333,bt like to pretend they offer the best service but completely ignore the incompetence of their staff and the extortionate charges you will incur the country is financially on its knees and the fat cars at bt couldnt care less to disconnect my service and a day wait to do so all because my landlady sold my flat so im now homeless and bt are charging me for it you couldnt make it up the standard two year contracts should be ditched as they are there to catch people with these disconnection fees the millionaire board members only cares about squeezing every last penny out of their customers really disgusting behaviour they should be ashamed,Bad
2334,was told moving over to virgin media was going to be cheaper and they would contact my current provider to let them know of the switch they didnt i was getting billed by both companies i called to complain to virgin media and they have put me on hold to their customer services currently been on hold over minutes on a saturday afternoon when i have better things to do foreign call centre that were really hard to understand useless service im staying with they have great customer service and uk based call centres,Bad
2335,we had virgin installed in at the time we had to feed it off the neighbours connection and was told someone would be back to properly install it years later no one had returned i rang up to get someone back out and was given a date from that point many contractors kept arriving at the door unannounced a wire was put in from the road and was told a virgin engineer would be out the same day to connect the internet back up no one arrived called they had no idea someone had been out and was told the next time someone would be out would be the monday this was the wed before we work from home use now tv boxes ipads so had to use the data on our phones costing us an extra a week later still wasnt fixed i have complained twice to virgin and not heard anything back spoke to some on livechat who said they could offer good will gesture to cover the spent on data i have asked to cancel not heard anything back worst customer experience and will be pushing to cancel and go with another provider with better systems and communication,Bad
2336,i have given them one star however in reality this review would be one been trying to get a line installed into a they had to clear a blockage and asked the wrong people at the wrong site for permission to dig when that finally happened they then continually lied to bt about the appointments and work failed to turn up on three company should closed down and a new public company formed to look after the network,Bad
2337,the worst possible customer service team to operate in uk since having installed the broadband service in september i have had nothing but hassle and unnecessary stress from voda customer services they are damn side rude blame the customer for every problem with their wifi service and will do anything to distant themselves away from the problem rather than solving it i have never come across a customer team manager luke as arrogant patronising and incompetent as this man it is hardly surprising the reviews are worst ever seen by a network provider in uk in st in recent times,Bad
2338,if i could give stars i customer service i received from matthew johnson was up there with the worst i had ever received and coming from a sales background myself i was astonished with the stance he took on the issues i had dealt with during my time with ee he told me he had no idea how i got the discounted offer on my contract when it was as simple as a discount on the monthly payment although he wasnt sure how i got this discount or how it was put through the system he said he would honour it for me poor consistency from the ee advisors and matthew was a manager so if he doesnt no how i was able to get a price it is very worrying and begs the is training the staff after going back and forth with matthew regarding all the issues i had he said plus upfront was the best price i would be able to get for my contract bearing in mind i was paying pm for my current contract at the time so instead of going for the upgrade i cancelled my contract minutes later i receive a call for a lovely member of the loyalty team lucy who was able to give me a great deal to stay with ee and i am now paying pm with no upfront cost big difference in the best possible deal offered by matthew lucy even gave a great deal to my wife and i would give her a star review i guess with ee you just have to be lucky who you speak with because every advisor have different training,Bad
2339,worst customer service ever my services havent worked properly since fitted months ago im constantly lied to by staff and nothing ever improves im constantly promised a call back from a manager or supervisor but it never comes i think its times now literally not one call back or any response at all i have never ever had to endure such a terrible and disgraceful service,Bad
2340,signed up for broadband with a guarantee of mb speeds and since the broadband has gone live weve received ive tried chat bot twitter calling but to no avail just constantly bounced around different departments with nobody taking any responsibility to resolve the issue ive been promised times engineers will come out but they never show up called this morning to cancel and was told that theres a fault on the line that needs to be investigated and i have to wait days to cancel or be an early termination fee not sure how they could have found a fault when no engineer has showed up customer service is beyond,Bad
2341,i thought they had improved as a company what a load of crap their tv is not user friendly and very hard to use plus you cant get to talk to anyone i cancel direct debit disconnected everything go back to preview and ordered myself a stay away at all cost,Bad
2342,vodafone g does not work on g never really got g that was okay as we did get its so patchy and only picking up g i have done all the known fixes and it still reverts to bad we got it so we could work from home remotely hope i dont lose my job literally cannot work compensation in desperation i tried to tether of my mobile vodafone sim that showed g nope the phone freezes even they started work on removing huawei technology already if so i think we all deserve when i check on the vodafone outage map it said no problems reported because their site doesnt let youwhen you check on another outage map its a red orange throughout please show what the real situation is in e gd,Bad
2343,shame it doesnt go under star absolutely terrible company and the worst customer service ive ever had never known a corporation be so unhelpful and useless staff are so rude as well all i wanted to do was leave and they make it so difficult why would i want to stay with them ill be sure to always give this place a bad rep wherever i go and as long as i live massively regret using them dont know why i went with them in the first place after hearing all the negativity obviously in desperate need of funding to train the staff oh dear,Bad
2344,awful signal too many drop outs emails dont open disingenuous consultant lied about what we signed up to terrible customer service no concern for customer outcomes no idea about retention egotistical and complacent losing a retail customer is seemingly not important to ee losing a business customer is less so unbelievable in the current economic environment i look forward to placing my business elsewhere where it is valued this lack of service and care in is inexcusable phones across retail and business accounts ee chose to communicate via message without one apology,Bad
2345,awful bt infinity suffers continuously in drops engineer booked and failed to arrive no contact from bt to say that they had cancelled the engineer save yourself time money and stress and get your internet or any other products infinity is service is useless,Bad
2346,would give a star if possible tesco have sent me out a new contract phone with sim the sim arrives but nooo phone the dpd tesco use in my area have shocking reviews and pretty much most people have issues with this company im now paying for a phone i dont have and a sim card i can not use,Bad
2347,just upgraded to super fast broadband connection keeps dropping out impossible to speak to anyone in customer services just held in a never ending queue message keeps saying we are very busy at the when i phoned at midnight,Bad
2348,although your advisors tried to be helpful your system is hopelessly kept ending the chat sessions before i wanted it to so i was not finished getting the answers to my and it was suddenly asking me to rate my because i am at the payment stage does not mean i do not need more advise from your your system it is useless,Bad
2349,any one out there thinking of joining talktalk dont i am taken talktalk to the a complaint phone ive had enough of them as i cant go in to my e mail cant see my bill i have contacted them once and if you are a talktalk member you know what i mean saying yes yes we sort it out give us hour and it will be done waited hours and geass what nope its not done call them again ok we have lost your email address can you change it so i did and guess what i still cant get in to my email and see what my bill is so they are sending me the bill by post just found out they are me for it join in on and lets sort them out once and for all the phone number is,Bad
2350,awful broadband the ping is so inconsistent outages happened almost every week and internet would be switched off for hours on end dont waste your time the only good thing about them is after four months of complaining i managed to get them to cancel my contract so i can go with bt and get some actual good broadband,Bad
2351,my year old mother was about to buy a new mobile phone because hers stopped working after some investigation i found that virgin updated their sims without notifying her i checked messages and there was nothing about sims this is a potential lifeline for her and im currently fuming that she was left without it i received no apology from virgin the operator refused to comment when i expressed my polite disgust perhaps if i had had a good swear it might have had some impact not impressed with virgin at all,Bad
2352,i have been to the shop in st helens merseyside twice to buy a new phone i chose a a samsung but they had no cases for it the next time i went was today and they had no gurus to swap my numbers and pictures over bad service as i dont have time to keep going in getting off all my family are on o but not for much long now poor customer care indeed they dont care one bit,Bad
2353,complete farce of a mobile phone company switched over in august and as of the end of november ive still not had a fully working signal the online chat staff are essentially robots that read a script off the screen no help the o mast in my area has been down for months tesco mobile apparently doesnt guarantee a working signal make of that what you will should have known what i was letting myself in for as i avoid their supermarket like the plague had to now purchase another sim from another provider as have got fed up of missing hospital appointment changes you have been warned complaint raised to ofcom as tesco want to charge me to leave early and havent yet refunded money for months missed in response to tescos reply ive tried everything web chat store visits different sims but as per one of your staff its nothing to do with my phone but the mast maybe me area is the of the country you dont cover either way im not interested in your robot responses,Bad
2354,i had a complaint after virgin increased my monthly bill months after guaranteeing a fixed term i complained but got nowhere after posting a bad review they messaged me to contact them to discuss my complaint several months later i am still trying to get through to them they are now offering on tv a much cheaper package than they would give me,Bad
2355,tried to upgrade my phone with vodafone after years of being a loyal customer they are sending me a loan agreement which does not recognise my postcode spoke to people now h sunday hours yesterday hours today and it is still not resolved tell me different advice told i do not need to sign it and to ignore the reminders and then my order and contract gets cancelled no one knows what they are doing and just fob me off to the next person thanks for the response but i cannot access the loan agreement because it doesnt recognise my post code this is the issue no one at vodafone can work out why i was promised numerous call backs and no one does i give up so will be going elsewhere,Bad
2356,usually i give the benefit of the doubt to bad reviews but in virgin medias case they seem to be well deserved i decided to move from sky to virgin based on the significant cost savings but the savings come at the price of poor service i ordered broadband and picked an install date the first red flag was the date being changed to weeks later with no information the technician turned up and told me the cable needed to be replaced but he had no idea when i get a message with a new install date but the cable hadnt been done so the appointment was shifted by another weeks this now makes weeks from placing the order to install at this point i decided that it wasnt worth the wait and poor service and given the other poor scores here i cancelled the order and am staying with sky who incidentally have always given me great service and dealt with any issues quickly,Bad
2357,vodafone as one of the biggest carrier in australia has provided the worst customer service in my personal experience i have been with this carrier for more than years i believe there more people out there that has business with them for over decades they treated me as a human being the customer representative and the floor supervisor with id call reference on pm aest giving a false promise that i could have an offer of additional discount of month and it brings down to sim only plan on months contract however i could earlier today to confirm the promise another customer service has told me that is expired last month and i could not be able to get what has been offered to me i also asked her to give me a call back to manage my situation as they dont offer me any solution but direct me to take whatever presented by mentioned to id that i needed them to make sure to write a note on my file so i dont have to myself unfortunately they dont care about a single person they offer me instead of i know most people will say im stupid because its only trying to make a point that vodafone has misrepresent their promise and lack of training their staff to fit on the customer satisfaction they discriminate me perhaps as i am a foreigner they could do anything towards is a misleading information that they have provided you read this please ensure you dont face the same experience like i do change to other carrier to mitigate any further issue with are some other carrier that offer similar and better networks and customer services out you,Bad
2358,this is by far the worst company i have ever dealt with i ordered broadband weeks ago and was given a install date which i took a day off work for and no engineer showed they rebooked it for another date which i took another day off work for and the engineer didnt show again tried multiple times to ring them but after waiting over hour each time im still left waiting if you can avoid this company i advise to do so they arent worth the hassle,Bad
2359,talktalk is becoming laughable to me now i have told them separate times of a change of address to send a returns bag to and still nothing emails go unanswered online chat is useless phone calls equally useless such a frustrating company to try and deal with,Bad
2360,tried about six times to register on the mobile app tesco ireland and keeps saying wrong password each time i confirm the one they send by txt it changes when i press resubmit,Bad
2361,what a waste of money setting up is reasonably simple thats the best thing i can say i have bts latest smart hub but cannot get a signal meters from its position so i thought id put in an additional hot spot to assist with the wifi signal these units seem to have a mind of their own they work when you dont need them to and dont work when you want them im only using an ipad and occasionally an iphone but not together go to sky i have a better wifi signal from my neighbors sky wifi than i do from bts and they are a good meters away ill be changing next order number is so,Bad
2362,theyre just a waste of time when you have problems terrible customer service,Bad
2363,it says days after despatch but doesnt let u know when its gonna be dispatched u could be waiting weeks before it gets despatched i was ordering a new motherboard for my computer that i needed urgently and originally i ordered it from scan who said it wasnt in stock even though the website said it was and they told me it would be delivered by the th so i went with bt thinking it would be a few days coz it days days after despatch and like most places despatch is like a couple of day max they have now told me days later that it wont be here before the st and i needed to get in contact with them to find this out scan even had the manners to message me about it but bt didnt they think that because theyre a big complaint they can just do what they want order number so,Bad
2364,new order for phone on friday paid upfront and for next day saturday comes and goes no delivery call up and they arrange for sunday it will come tomorrow they comes and goes no delivery call up again we are having problems with weekend deliveries lets rearrange for tomorrow where you will have no comes and goes no delivery decide to ring up dpd who now claim to have lost the parcel although they claim to have made an attempt at delivery cant cancel as they are investigating can take up until of a worse i placed the order over the phone and would expect to get sold the best package not the case a month upfront for gb less and more upfront than the other package absolute joke avoid at all costs much better networks with better service if you are lucky you might even get your phone,Bad
2365,thanks a lot ajay for just cutting me off web chat actually thought i was getting somewhere to sort out this issue that tesco mobile have caused by not replying or changing my sons new sim to keep his old number using the swap process texted swap on thurs evening and after an instant reply to say it had gone through and would be sorted within hrs weve heard nothing since gave you all the information you asked for today and waited patiently whilst you seemed to be sorting the issue out but no after mins of no contact after saying you was looking into it following mins of giving you all the info you needed you just cut me off what a waste of half an hour and still my son doesnt have his old number which he desperately wants thanks a lot,Bad
2366,over months now of problems a complete joke had every error code pop up had engineer visits software update popped up yesterday n now no tv at all till sat phoned up endless times sent emails asking them to ring me with a solution still waiting dont give a damn another engineer now on sat to hav a go he said network probs last time but didnt report it tell me how it still works upstairs then complete joke,Bad
2367,after making numerous fruitless complaints about my elderly mothers landline and broadband not working i helped my mother to discontinue her contract with bt we returned bts kit as requested using their tracked returns label immediately nevertheless bt pestered my mother to return their kit or pay a fee for it they also continued to pester my mother with notification of increasing charges after her contract had people are terrible you cannot even report a fault to them without giving the date and amount of your latest bill and the date the bill was paid they claim this is for data protection reasons but will not say what data they are trying to protect it seems to be more of a delaying tactic to try to get customers to give up i would not recommend this company to have been communicating with their customer services staff for over months now and they are consistently unhelpful unreliable and generally difficult,Bad
2368,have been giving me a crap service since october have done everything there tec team ask me to do and still there is a problem it still happening service still crap they only interested in your money and nothing else,Bad
2369,terrible customer service sexist treatment of their customers not listening to what you have to say telling you your internet is working when its not and refusing to acknowledge that except for be if youre a woman i spoke with four people over the course of two days each gave me completely different information none of them sorted the issue the weight for the engineer is so long expect a week without the internet if the router breaks if youre choosing an internet provide go for anyone else than virgin to save your time and nerves unless youre a business customer they couldnt care less about you,Bad
2370,will never use vodafone again customer service advisors are patronising and condescending upgrade offers are horrendous more than triple ee no interest in keeping you as a customer one advisor tells you one thing another tells you something else avoid,Bad
2371,worst company you will ever come across service is slow troublesome and customer service couldnt fix yours problems if you paid them too which funnily enough you do by paying them each month by direct debit completely clueless unacceptable service avoid,Bad
2372,following on from my upset in october which i was told we would go to deadlock for which id receive a letter and the account in question put on hold however i am calling them back having not had a letter charged monthly for a device i felt miss sold in the first place and charged for a year of no use for which offered months beyond poor customer a few days later receive a message this is now closed no outcome still paying could not be more disgusted with customer service of a long term user,Bad
2373,i really dont know where to begin with the disappointing service i have received from what i thought was a reputable company my bad i should have done my joining i have had dropped internet connection intermittent internet connect no internet connection after i called in the first month i had to be passed through customer service departments the first was so rude i was on the phone over hour they sent a fault engineer out and said it would be sorted in a couple of called them a few weeks later when the problem had got worse saying i wanted to leave they said i had to have a fault engineer come out times before i could leave without incurring a charge after i waiting on the line for mins the call got cut off i am disgusted and disappointed with and recommend not to use them,Bad
2374,i have just answered all your questions good bye,Bad
2375,big shoutout to the driver who parked on a footpath opened his door without using the rearview mirror then spat a mouthful of something mouthwash onto the adjacent cycle path later spilt cables over the cycle path considerate how lousy are their working conditions for staff to act like that,Bad
2376,we have been on live chat for over an hour and the agent agreed she couldnt fix our problem and agreed to send out a box then back tracked and try fixing it again we spent another mins her asking the same questions and said she couldnt fix it still so needed to send out an engineer at a fee the agent then ended the chat after minutes of sending her message because i couldnt type fast enough this is awful will be changing companies,Bad
2377,could only give one star we moved house a month ago and still dont have internet they said they need to send out an engineer to get everything sorted which i accept may take time anyway my mrs booked the day off to deal with this and waited in all day to have no engineer turn up when we called to complain we were told that he came and noone was in and he tried to call numerous times but no answer they the told us that they could get another out in days so again we waited in and noone turned up when we called up again to complain they basicly told us we were liars and noone said they would send someone out again so we waited again more days and the engineer turned up an hour after the allotted time by talk talk when challenged about this he said he was booked between and and not the and that talk talk told us after hours of the engineer being here and fitting a new line etc etc he still couldnt get it to work we contacted talk talk yet again and they hadnt even set it up on there end and said it will be another day untill its up and running what an absolute joke with rude customer services and noone wants to help you out they just tell you what they think you want to hear and then fob you off to someone else when they dont follow through with their false promises,Bad
2378,waited all day to have wifi installed no one showed up spent hours on the chats trying to figure out what was happening was told i would get a call back to explaining things but this did not happen shame as wifi seemed reasonably priced,Bad
2379,really friendly guy on the phone but sadly royally messed up my business broadband installation for my new business i only found out when i called days before my installation date to find out if my router was lost in the post and was told that they cant provide broadband to my address and i should have been told that when i originally booked weeks ago instead the member of staff used a different address to complete my order i now have to postpone my business opening because i cant get our broadband set up with a different provider in time and our internal technology requires wifi to set up and operate this has resulted in a financial loss because all of our marketing with our opening date is unusable now appalling experience resulting in a financial loss for me wouldnt recommend them at all if you are working to a deadline of any kind,Bad
2380,weve been with virgin for only a month and over times for more the hours my service was unavailable on t the internet phone tv service was gone it was off until mid morning the next morning on,Bad
2381,i called up to get pat number to unlock my fone i am using vodafone since sep and its more than a year so i requested them for pat number because i m going on holidays i called up today and requested for the same anna answered the call and asked are you leaving us why you want pat code for i explained i am going holidays and i want to use this phone she said you have to pay pound for this and i asked why she said because you are leaving us i was surprised and replied i am not cancelling the contract i just need pat code to use my phone abroad and without any notice suddenly mr andrew came on phone and said write down your pat number but if you use it it will be pound will be taken from your account i said why he replied because you are cancelling the contract and i replied again that i m not cancelling the contract but he did not understand i requested to speak to someone else he said nobody is there to help you you can go online complaint or i can put call back but it will take hrs minimum and its friday so we dont on weekends so it will be tuesday you should accept this call i said ok and thanks for your help i will never be using vodafone services in future that was the last time,Bad
2382,brand new year contract first of all they took days to connect the number to the network whilst still charging me then wait for it weeks in they add rpi increase costing an extra a year customer services say its just one of those things,Bad
2383,i was sold a full fibre installation in october now the latest monthly promised installation in may has passed still with no action two written complaints have elicited minimal response that has resulted less than satisfactory customer service or moving forward all words and no action now they are blaming the installation difficulties on their installation so more now want to back out of the contract and take a more simpler one with them but it seems to fall on deaf ears the annoying thing is they are still advertising that full fibre is available at my house on their website when after seven months of me complaining they must know differently basically they sold me something they cannot deliver whilst they are overcharging me for my now completed contract,Bad
2384,here i am awarding you with another star review my internet connection is down now for days and the phone line is as well i really need reliable internet as i am working from home every day i am getting the information that the engineer is on the way but has not turned up yet this is not the first time and last time when i had an issue with my super slow speed finally i had to fix myself congratulation on your expertise if you may answer this review dont do it if only what you can do is apologies for the issues you faced with your service and contact the customer service as it does not make sense i contact them every day,Bad
2385,thanks for the positive,Bad
2386,changed from aol have been contacted by bt for years to go back to them at first broadband especially in evenings last few months am not able to use broadband between pm and pm i have spent many many hours on the phone the their different support teams who do not listen tell lies are rude and often speak little english the bt engineers that attended my property say there is nothing they can do as the fault occurs outside of their working hours bt wont send an engineer when the problem occurs evening and wont let me out of the contract with them unless i pay them nearly to close the contract early bt will not allow you to speak to their complaints department i have lodged complaints and never been contacted back about them i have since been told that bt has closed the complaints without up i have now reported bt to trading standards the ofcom bt has continued to take the monthly direct debit from by bank account while not providing the service that i am paying for,Bad
2387,they have the worst speeds for broadband the connection consistently drops the bt box equipment is faulty constantly freezing restarting slow unresponsive and im paying a month for what is essentially freeview and to get bt sport for free i have to renew my contract for another months not a chance they also overcharged me for months on end refunded me and then tried to take more unauthorised payments to the extent my bank blocked them no matter what i said because of the amount of refunds to me then they tried overcharging me charging me for a late payment when it was days early then they kept disconnecting me about once every weeks even though i was paying monthly charging me to reconnect me then charging to pay online even though my bank blocked their direct debits because they kept taking unauthorised transactions out the account and they act strongly on theft and fraud i have never felt so stressed with a company before just dont risk it,Bad
2388,worst costumer service waited long hours just to get in touch with customer service,Bad
2389,i recently posted a review regarding a good will gesture from tesco after double billing me for my phone they kindly offered clubcard points that i was promised by the customer service team on three occasions and by the mobil shop at tesco three times and tesco replied to my review with this the clubcard points can be viewed on your clubcard statement hours after your bill has been paid and i paid my bill on the nd of march and guess what still waiting i hope someone from tesco can shed some light on this situation as i feel rather cheated to say the least many barry ball,Bad
2390,i wouldnt choose to have virgin again i have used broadband for many many years and never have i had issues like i have with virgin i have super fast which is worse than lowest broadband it constantly freezes when i am working cuts out or disconnects the stability is terrible and i wouldnt recommend anyone having virgin,Bad
2391,worst customer service team ever i have spent minutes being passed around to different people to now be told the system is frozen and have to ring them back absolutely useless,Bad
2392,broadband forever dropping out several engineer visits replacement hub still drops out,Bad
2393,monday th january i purchased an ee sim card in sainsburys and called ee customer services to set up a contract and activate the card the intention was to provide a doro phone to a disabled setting up the account with ees representative i received two emails asking me to verify my email account and then informing me that my number had been tuesday morning there was no coverage i made numerous unsuccessful efforts to contact ee throughout tues wed the lets chat button would not work dialling from the mobile phone was not an option and when i called from my landline the first thing i was asked for was the mobile number which when entered was not recognised after some hours i booked a callback from ee which took place today friday the representative was after some time unable to help and gave me another number to call i tried this and once again was asked for the number which again was not recognised given the pitiful service received to date i am cancelling contract john,Bad
2394,if i could leave a star review i would stay away from o i regret getting into a contract with them when they sell you a contract you are not properly informed about how there services work ive had the worst experience with them,Bad
2395,talk talk sold my account to home telecom the st i new about it was when a router turned up in post and my broad band turned off days later even thou talk talk said they sent an email the router did not work at all days no broad band at all phone calls later and still no hand did not know what right hand done notes not added to router sent speed is at cant keep a connection impacts my work my meetings and running my business on s daily level shockingly poor apart from one individual in cs team but still days between comms th march and all my concerns been declined and now want to cancel my aspects of this are of very low standards still no internet that allows me to work from home at a standard i expect and seems can not have case will move to the ombudsman,Bad
2396,came here to leave a bad review seems pointless this company seems to be the worst avoid,Bad
2397,most appalling company to deal with its not even a company its run like a cattle farm can somebody let me know how to get the involved i have made numerous complaints to virgin they do not even bet i get a standard generic reply they need to close down,Bad
2398,began conversation was asked for some identification sent the requested information message came back that it hadnt been received confirmed again waited a long time for reply in the end ended contact,Bad
2399,no stars i was going to leave my current provider and go with talk talk i that an engineer would be out today from until pm no signs of engineer tried to contact talk talk joke went around in circles then recieved text telling me no one to take a call texted issue i was told that it was a different date i told them no that the date i was given was today told them this was a bad start they texted back i then told them that i wanted to cancel i was then given a number to call yp took the call awful customer service ended up telling them to change their tone yp checked with manager that they had enough security to cancel and they said yes i then asked to talk to the manager to complain i was then told she put mw throu to complaints and i was on hold safe to say that i did not speak to complaints talk talk no thanks avoid if you dont want drama in your life,Bad
2400,we live in north london we sign a contract m download speed virgin actually provides terrible service it lost connections in the past week the tested download speed m please be careful if you have to work from home virgin is not stable to provide this service,Bad
2401,absolutely awful internet has been broken for days spent in total on phone and txt chat for a large proportion of days speaking to awful customer service centre they tried to blame me for damage to my router and wanted to charge a further which after five day turns out it is not it is a problem with their delivery of internet to my i was directly told completely false stil am without internet but seemingly still paying for this diabolical service,Bad
2402,talktalk are the worst company i have ever used im actually mid contract and have to move and get early disconnection charges because the service does not have not had internet for full days now customer service is shocking never spoke to a bigger bunch of fools in my hours on phone and live chat yesterday being passed from person to person all of whom did not have a clue what they were actually surprised this company is still going,Bad
2403,my wife has recently passed away and i had two sim cards on the one contract in my name i enquired about having the sim card is my wifes phone cancelled i was told not a problem but a termination fee of over will apply i was advised that this fee could not be waived and demonstrates quite clearly os actual feelings towards its customers no such thing as compassion it seems i cannot wait to be out of contract as this will allow me to look for a provider that shows more compassion and consideration towards its customers if there is such a creature,Bad
2404,service is not good customer service bad just taking your money and they all tell you lie,Bad
2405,i would look to go somewhere else expensive company and not particularly helpful i think a bag of sand would have helped me more you can speak to anyone its all live chat and i just lost over an hour of my life that i will never get back just avoid,Bad
2406,utterly useless appalling was late then claimed couldnt get access as line wasnt connected or some nonsense even though already told it was went off to sort problem after a long wait realised on another job elsewhere didnt come back next appointment engineer didnt even bother to show but logged it as no access and changed appointment to weeks away no communication whatsoever had to call numerous times to speak to numerous people before finally being told it was my fault as i wasnt home had been home all day on top of this wrong parts sent not one single person taking responsibility and impossible to talk to anyone in person at cancelled immediately and strongly recommend everyone avoids this appalling service,Bad
2407,cant even bring myself to write the full experience or should i say contract back in june still trying to charge me and its now affecting my credit with demand chats visit in store all off actually carried on paying for months so they owe never ever take out another vodafone about the sales cashing in on new business get a grip vodafone people will not return to you,Bad
