,CleanedText,Type
8300,jack brownlow was very helpful when i rang to renew my was very patient when the documentation he as sending didnt come through on my email and offered different solutions,Good
8301,the worst problem in your chat is that you require a lot of information before you get down to the reason why you clicked on the link i understand the security detail would be a help in dealing with customers on your part,Good
8302,spoke to sandor laszlo pal for new business broadband contract and what a technical knowledgeable person he is advised me with every step of it and selected a best deal for me,Good
8303,i spoke with oliver via live chat and dealt with query very quickly and effectively appreciated it time and the concern was resolved instantly thank you oliver,Good
8304,had a text chat and got offered a great deal on upgrade sim and i was on a good deal anyway,Good
8305,i was very happy with the help i got off the agent she was polite friendly and solved my query quickly,Good
8306,great experience with to use quick to dont use my mobile phone often but have always had great service and coverage,Good
8307,simple and straightforward good advice and responsive service to my needs from shamim and a more economic and upgraded result too many thanks,Good
8308,dealt with sophia great customer service and so glad i had the change over,Good
8309,absolutely great all over the uk and europe great price best mobile service i have had in the uk my husband also has,Good
8310,date of experience may,Good
8311,ive been a customer of for almost ten years now and although i do regularly check out the competition to see if there is a better offer there never isi get both my phone and line rental through and love the transparency about what im paying for the ability to choose your own for voices data and texts each and every month plus to choose how long i pay my phone off for is invaluable to me at this point highly recommended to anyone and everyone,Good
8312,i chatted with linda very lovely person and professional employee,Good
8313,brilliant really helpful and maybe a bit more expensive but worth every penny,Good
8314,great service and friendly call room staff when my internet went down they had a telephone system that my problem and had it fixed in mins,Good
8315,nadine was absolutely lovely and got everything sorted for me within a couple of minutes she gave me any information that i needed and was very attentive with her responses,Good
8316,updated my contract with tesco and purchased a new phone excellent price and excellent customer service,Good
8317,the customer service telephone representative was very attentive and made sure that the system she offered was what i needed,Good
8318,simply first class service i had an issue with the connection dates which i raised with zen it was escalated without delay and addressed extremely quickly when you compare to other providers i think there is no real comparison here well done zen,Good
8319,bo and sorted me out with an additional line on my contract wicked experience brilliant customer service,Good
8320,omar made it easy got great deals and very pleased,Good
8321,dear kristina are extremely sorry to hear about your experience with we realise that you faced that you cont get the minutes for number and we apologise for the inconvenience endeavour to maintain a high quality of service for our customers therefore please provide us with your number or reference number to this will enable us to investigate this matter in detail to resolve the issue you team,Good
8322,i had a lovely chat with chloe just now very thorough and well explained she helped me pick my best suited package and walked me through the payment plan and installation requirements thankyou chloe for being very professional and helpful much appreciated emanuel,Good
8323,first class delivery of new equipment and as it was christmas no charge have the new in ever room plus g broadband,Good
8324,they did very well to help me and i didnt have to wait long,Good
8325,i had great experience with mobile customer ian has helped with my mobile transfer from old number to new number very smoothly much appreciated all done in mins,Good
8326,very helpful chap on the end of the line resolved my issue in a polite manner i am not the best when it comes to phones he assisted me through the process also recommended a better package for myself and my son,Good
8327,great price for very fast and stable fibre optic broadband very friendly and helpful helpline highly recommended,Good
8328,very calm and helpful process making this as stress free as possible,Good
8329,bought wifi extender online which using the discount given in the description made it cheaper than every where else online free pp it arrived in less than a week cant fault the service,Good
8330,sam in guildford was really helpful with transferring my number from ee much better service than i ever received with ee thanks sam,Good
8331,my experience was with laura and she was exceptionally kind and extremely courteous to was so clear in her explanation and so patient and i am so pleased that i came across a customer officer so friendly like her appreciate your professional service,Good
8332,ordered on the thursday and arrived on the saturday great service with tracking info easy to order via online shop very service,Good
8333,great team in the woking branch always helped me when ive needed it would recommend them any day of the week,Good
8334,always very satisfied with dealing with have been with them many years and cant fault the service i have received,Good
8335,was very helpful and helped me activate my bundle,Good
8336,been with several years never had a problem able to change tariffs easily when needed,Good
8337,extremely helpful and professional advice that resulted in the perfect choices for my families mobile telephone usage,Good
8338,bradley has very knowledgeable experience and has given me a decent price for my new contract and would recommend him to anyone very professional service thanks brad,Good
8339,easy ordering delivery on time well packaged,Good
8340,nichola was verry helpfull and sorted everything out quickly and everything i needed to know to make a decision,Good
8341,needed new line brought into my property engineers replacing cable were polite painstaking and knowledgeable my garden has been left more than perfect thank engineer who connect new line kept me well informed and answered all my you i hope you give these guys the recognition they extra holiday or pay rise perhaps,Good
8342,a very helpfull lady thankyou,Good
8343,i was with cheap but unreliable broadband sometimes its not worth chasing the lowest is excellent and since i rely on a good connection worth it,Good
8344,i have used zen for several years for business and pleasure the service is always excellent not just with speed of connection but also in technical support i have also recommended zen to several customers who have had similar excellent service in summary as good as which and pc pro suggests,Good
8345,i like the fact you can change your goody bag every let you know your,Good
8346,dear mr is great to read that we have been able to provide the solution for your business and that you are happy with the pricing product and customer care my team have given you so much for your star rating that you have rewarded services team manager,Good
8347,went in to upgrade my phone today and cam was absolutely brilliant,Good
8348,good service and a simple switch over,Good
8349,very good service and im very happy with the company,Good
8350,had a full fibre installation just over a year ago were a nightmare but once the fibre was installed the router setup was easy and service afterwards has been great i like the way you can talk to real people when you have queries or problems,Good
8351,after having an issue with an existing order i spoke to and joshua scott who were able to give me straight answers a great package for my salon and answer all my queries really happy with the outcome from both advisors who helped me greatly,Good
8352,dear are excited to know you were impressed by the service provided by our customer service we want to thank you for spending your time to share your experience we will ensure that your feedback reaches team,Good
8353,at isle of wight branch young matthew was quietly friendly very knowledgeable understood where i was at totally confused and explained everything in a concise and clear manner that even i could understand and found me a deal that even he found hard to believe it was so good he checked it with a colleague i never felt rushed or pushed in any direction or patronised for my ignorance there was a wait before i was seen but it was totally well worth it id entered the store under a very dark cloud but left walking on air i hesitate to praise him so highly in case hes promoted into management as hes a godsend in his current job im certainly sticking with tesco for my phone contracts,Good
8354,i have been a tesco mobile customer for many years the service in the store is always good the guy this time was well informed and could give comparison advice he wasnt pushy and made sure i understood contract the range of phones on offer suits my level of need and feels affordable the mobile service is good and help is easy to access,Good
8355,i have been overcharged on my current and previous bills the billing problem was explained to me and i have now been offered recompense by reducing my next two bills appropriately this error was sorted out quickly and efficiently,Good
8356,maria at the cirencester branch was extremely helpful did not rush me into making any decisions quickly and answered all my questions without hesitation,Good
8357,again talktalk has done a great deal for us they go above and beyond to help i just hope they can this time keep on doing what they do best great friendly people and the best deals,Good
8358,mark fernandez helped me with my query he was very quick and confident in dealing with my question and the information he provided helped me sort my puk he is a true asset to and the company needs more employees like him who are always so ready to help the customers,Good
8359,listened to my query put me in touch with right person to talk done professional and pleasant,Good
8360,after the gadget show on ch recommendation and a friends recommendation over years ago i have had superb internet connection with a company based in rochdale england multiple awards ranging from which pc magazines have total confirmed my experience of a company that i cannot recommend highly enough they are just superb and their customer service is exemplary thank you,Good
8361,effective efficient friendly and competitive,Good
8362,easily contactable to talk to knowledgeable operatives,Good
8363,reception quality usually star over the past few years so remarkable for that really appreciate a cheaper deal for users like myself where monthly usage is far under the generous allowance but no benefit is felt to us and as a result none of your new promotions hold interest,Good
8364,delivery prompt and as arranged a great deal on our new samsung tv really happy with it,Good
8365,tesco phones are fab member of staff was also friendly and patient,Good
8366,very efficient and quick help given by joanne,Good
8367,good service very quick and easy,Good
8368,great perfect fast efficient professional service my sales agent james was very friendly made sure i understood and knew the process no hard pressure before accepting james made sure that i was happy and it was the package that best suited my business definitely recommend talktalk business it was just such a weight of and so quickly done,Good
8369,its the first time ive ordered from bt and was very pleased with the service the online experience was nice and easy pricing was excellent compared to every other supplier of my item came within days and was very well packed im more than happy and would highly recommend using bt for your future purchases,Good
8370,brilliant staff very helpful,Good
8371,easy to use website great deals excellant service been with them for at lease years,Good
8372,auto renewal of bundle is something to watch out for i got charged for a bundle which i am not using but sunita based in india helped out to cancel it in no time,Good
8373,purchased a refurbished iphone xr i am absolutely delighted its in perfect condition simple to order and a very speedy delivery i have used gaff for many years and would highly recommend them to anyone,Good
8374,after being contacted by a member of your staff who was very charming and assured me that l wouldnt have to do changing to premier talk we do everything for you l found that that was not the case had it not been for liana who kindly and patiently guided me through everything l would have had to pay someone to come and set it up she is a wonderful asset to your company,Good
8375,very pleased with new phone the bt big button bt trio plugged in and off we went the only downside was transferring all our contacts manually from the old phone would not hesitate to use the bt shop again the phone arrived earlier than expected,Good
8376,karl was polite and friendly service provided in my opinion has been helpful and price matched by other companies couldnt of asked for a better response and understanding considering my little boy was in the background chatting away most telecoms would get frustrated karl was understanding and even more helpful thank you and thankyou for our package,Good
8377,agent farooq was very good and proactively answered and resolved my queries including a quick sim with his positive approach,Good
8378,have been with tesco mobile for years and never a problem renew contract every years and get a new phone and the unlock code for the previous one this year could not unlock phone and tesco replaced it with another grade a refurbished model even thought the old phone was not to be used on their service just brilliant,Good
8379,been with for many years and ive very rarely had any problems ive also got lots of family members over onto as well,Good
8380,i had a great experience speaking with customer service agent dan hill today she was very helpful in guiding me to get the information i needed to set up a new plan for my nan,Good
8381,reasonable deal easy to apply,Good
8382,great service fast and easy,Good
8383,great experience and carlos was very helpful,Good
8384,have used a few internet companies over the years and had trouble with every it be actual service problems or accounts problems it used to drive me mad then joined zen wow what a difference had a couple of niggles at first which turned out to be left from former suppliers and put right within hours by zen we wont be leaving regards joc,Good
8385,fantastic service from open reach engineer today nd february he found the fault quickly and was so professional supportive and you so much,Good
8386,good service,Good
8387,my phone was stolen please return it or give me a pov,Good
8388,dear dr john babatunde are happy that you had a good experience we truly appreciate your business and look forward to serving you regards ram team,Good
8389,ee is an amazing company never had any problems from customer to coverage talking about coverage it is honestly amazing i get g everywhere and when i get g its super quick but g is also decently quick also,Good
8390,i had a phone call from francis and she explained everything to me and was very polite,Good
8391,really helpful did what i asked first class,Good
8392,i ordered a whole home wifi extender set it came within two days i had some initial issues which were dealt with by the bt help team i actually thought this product might not work but having tried a lot of different products to extend wifi around my home i thought i would give it a try this was knowing that bt give a day money back guarantee which is not offered by the major sheds i might add the product is brilliant it works extremely well and given that the signal has to pass through a number of double thickness walls that came as a pleasant surprise i would highly recommend this product if you have poor wifi signal around your home,Good
8393,excellent top up prices and goody bag offers,Good
8394,fast response to phone ethical prices,Good
8395,nadir was extremely polite professional and patient with my many questions he sent emails when he said he would and when i responded the next day he called swiftly to get things set up,Good
8396,clear and concise information on phones and potential new my information transferred to my new phone without any not have asked for a more pleasant and helpful experience,Good
8397,were sorry to hear you are experiencing issues with your broadband service if you speak to my team over on twitter talktalk or on facebook also you can get in touch on our online community we can look into this for you and find out whats causing this talktalk,Good
8398,it was good talking with guru he understands the situation of customer he is very impressive,Good
8399,excellent quality product lowest price found arrived very quickly thanks,Good
8400,wonderful connection but there is no conclusion i assume that the router is operable but as it is quite old now i think it may be slower than a more up to date one,Good
8401,very pleased with the service we received from scott in the tunbridge wells vodafone he was really professional and patient with us need more employees like him who are willing to help with a can do attitude,Good
8402,was very helpful in setting up a new contract for me and was very polite in doing so thank you again,Good
8403,received a telephone call from ryan to check on the efficiency of my broadband service on mentioning a couple of minor issues he assured me that he would be able to sort those out remotely ryan was very polite and efficient telephoning me back later to tell me what he had been able to do very professional and courteous service thank you,Good
8404,five stars easy set up great price,Good
8405,tesco mobile phone shop has easy access and staff were very friendly and us which phone would suit our needs a satisfactory experience all round,Good
8406,not enough stars jade from social amazing guiding me patiently and so all i needed to you thank you thank you,Good
8407,dear are glad to receive your kind words to our customer service representative and we will ensure that as always we provide you with the best possible service and convey your appreciation to team,Good
8408,very prompt response from customer service agent regina very helpful in activating my sim and helping with queries a recommended customer service agent,Good
8409,just had installed setup went perfectly excellent over wifi and a very tidy smooth install by riz including clean up,Good
8410,i got the information i required for a new contract efficiently and straight to the point and the correct deal i,Good
8411,helped me with my bundle thank you mate,Good
8412,hi for your review im so sorry about the experience that you had on the call im really pleased that our chat team was able to help you with talktalk social team,Good
8413,very fast reliable internet easy to use tv setup very happy,Good
8414,has been very helpful today patiently running through options with me in simple language which is important to someone who is not exactly computer savvy like me,Good
8415,dear ashley thanks for sharing your feedback we appreciate you letting us know about your experience we strive to ensure every customer is satisfied with our business and we apologize for any way in which we may have caused an inconvenience let us know if you have any more questions comments or concerns to mobile team,Good
8416,broadband service is the best ive experienced the price point is excellent,Good
8417,ordered sim cards literally took me just mins very happy and online ordering was too easy,Good
8418,very good service getting my phone up and running on holiday abroad very happy with the service i received from rea she was polite and resolved my problem effectively and efficiently,Good
8419,hi there lucian thank you so much for your review and im so glad you are happy with your service should you ever need to contact us in the future we do have a vast variety of ways to contact us for help or support and i have listed a few below for you call text facebook twitter forums thank you ash,Good
8420,this is an excellent broadband choice i received it on an offer so was able to afford it for months at a discount unfortunately i will not be able to pay full price when my month contract runs out if you can afford it its definitely the best fibre broadband out there it changed my life on both my mobile and tablet extremely fast downloads my old broadband used to take hours to download a film to my ipad it now takes less than a minute no more spinning disc while waiting to watch a film virtually everything is instant i couldnt recommend it highly enough it truly is a game changer plus its the real deal fibre broadband not the ones that send it through your copper phone line thats defeating the object of fibre treat yourself if you can afford it and if its in your area and please virgin can you extend my month contract,Good
8421,so glad i made the switch on my daughters advise all but one family member is on a better service provider i have not found,Good
8422,the only problem i had was the engineer didnt tell me how to set up the top box but i got all the help i needed when i phoned you,Good
8423,had the product i wanted in stock and available for a next day delivery kept informed of the delivery process and times delivery well on time smooth throughout the process,Good
8424,thank you for taking the time to leave your review and for feedback if you require any further assistance please contact us on facebook or twitter or head to the contact us page on our website,Good
8425,ive been with gaff for months and all i can say is best provider ever ive had no problems with gaff at all ive put my whole family onto gaff and suggested to friends and other relatives to join,Good
8426,best experience at tesco mobile phone the staff were very friendly and helpful,Good
8427,my concerns over my current contract were taken seriously they tried very hard to provide a solution to the problems i had had with current provider and also helped get my pac code when i was being off by current provider,Good
8428,had a great experience with ace yesterday when he patiently talked me through issues on internet and when it proved that i needed a new router assured me i would get it in working days and it arrived on my step the next day his name is ace and he was brilliant,Good
8429,date of experience september,Good
8430,does exactly what it says,Good
8431,im glad to see that this has been sorted for you now apologies for any inconvenience talktalk social team,Good
8432,maria at the cirencester branch was extremely helpful did not rush me into making any decisions quickly and answered all my questions without hesitation,Good
8433,never had a problem with monthly payments work well and love it when they suggest you might like to purchase a lower priced goody bag not often a business suggests you spend less with them extremely happy with the samsung reconditioned phone i purchased through their sales site keep up the good work,Good
8434,i am suspicious by nature an more speed for less cost seemed unlikely but it appears to be true and i have signed up helped me through the process and answered all my questions,Good
8435,zac in broadstairs store has been very helpful when looking at upgrading my phone especially as on the chat this morning they were happy to give me my pac code to leave thank you zac for great customer service,Good
8436,very quick and easy to get your query always use talk talk very good service,Good
8437,very good service and good always stay with,Good
8438,i find the honesty by a welcome and unusual experience from a network provider especially in guiding me to the most appropriate bundle for my usage as opposed to being given the bundle that provides them with the best profit like guys are approachable and i have had excellent responses from the backup team with queries and other questions thank you and keep up the brilliant work,Good
8439,very knowledgeable colleague who couldnt do enough to help,Good
8440,fast friendly and efficient service i claimed the xbox as a gift for joining the bt broadband package delivery took less than hrs my son is well chuffed,Good
8441,a good source for reconditioned phones very happy with the two i bought,Good
8442,it was a long chat but very nicely conducted by your adviser,Good
8443,always helpful and no hard sell excellent experience,Good
8444,hi really sorry to hear that if you contact us here well look straight into the issues youre becky talktalk social team,Good
8445,i found tescos mobile in dereham to be very helpful would definitely recommend i was swapping from one network to another,Good
8446,great price fantastic communication and fast delivery,Good
8447,happy with them youre in control,Good
8448,i think virgin are a great company they always listen to problems with payment to packages,Good
8449,james grimes of redruth tesco extra phone shop went out of his way to help my husband and i upgrade he was very friendly polite and extremely patient even tho it went past the phone shop closing time for him to leave work he didnt try to rush us or anything he stayed patient with a smile on his face explaining all the options reading out everything that needed reading to us again without rushing explaining all the options of the phone insurance and everything else we asked of asked for better service,Good
8450,great customer service experience good service and great price,Good
8451,we love we have been with the as a family group for about years with no problems and good service coverage when my wife had her phone stolen and we reported it to they sent us a new sim using her old number and when we purchased a new phone everything was automatically transfered nice one,Good
8452,excellent reponse in chat thank you,Good
8453,i called customers service today as i was having problems with my account and wanted to top up on data my queries were all answered by a very polite helpfull lady called thank you so much,Good
8454,the agent i spoke to was amazingly patient with this old fool a pleasure to deal with,Good
8455,just moved over to them after getting frustrated with constant drops with sky and a deteriorated customer service sky used to be great after a delay of weeks joining zen which was frustrating line activated today and router arrived all set up and best ever access range across every room floors in an old stone wall cottage thx to ruby and chelsea and others for your help this week to get it going customer area defo still feels very business orientated as opposed to residential but hey does it matter if the connection is good long may it last,Good
8456,very happy with my call from as she very clearly explained what had happened with my discount and then applied for it to be out on for me,Good
8457,i have had lots of problems with talk talk since march and found it very difficult to find anyone who could look at the problem and sort it although the situation wasnt perfect dominic did everything he could to help me and get my broadband back on line i hope this is at last the end of my problems as i was close to walking away and taking over businesses with me out of my group but patience has prevented that from happening thank you dominic i do appreciate your help,Good
8458,i had best experience since i came to uk years ago yesterday i went to ee on the market street the one inside arndale very happy with the way the store manager really tried to sell me something i really appreciate people who take their work serious he put focus on the client me and he offered me exactly what i needed pleased also with the consultant joshua i think was his name these guys should get a bonus or something they did their homework they were able to answer all my questions i do ask lots of questions and my accent didnt seem to be a problem for none of them very happy with these guys and the way the sold the service i hope the service will be as described,Good
8459,our experience with cam abbey has been a pleasant experience reliable information helpful and friendly its good to know we have our own phone manager at the tip of our fingers thank you from all at case consultant solutions ltd,Good
8460,had been using for nearly years reliable and very fairly priced network service,Good
8461,overall ive had an unproblematic time with virgin have been with virgin several years now and have always helped when need with anything that was required,Good
8462,shout out to graham on twitter live chat done me a solid normally my experience with twitter customer support is slow but this was within minutes far exceeded my expectations,Good
8463,needed to replace my broken phone had a new phone bought set up within an hour of arriving at tesco the phone was also a clubcard deal so even saved some little helps,Good
8464,price and to filling the forms and understand,Good
8465,they lie lot if you do the deal over the phone be careful they did to me as well,Good
8466,martin c was very helping full and he tries to sort the problem but it needed for an engineer to have look at it but all the support he gave for our business is super our line is working diverted until it is fixed and we are happy well done,Good
8467,was absolutely lovely so polite and friendly from the moment he arrived he explained everything thoroughly and made sure i was informed of every step of the installation i honestly couldnt have asked for better i hope is recognised by his employer for being as wonderful as he is thank you,Good
8468,fast delivery valuable assistance from helpline and once setup great product very pleased,Good
8469,zen have been first class professional and very good i have a choice i will use their service,Good
8470,had a question regarding an order david c was very helpful and not only answered my question but also went over and above to check everything was in order great service,Good
8471,hi great to hear you got the support and help you needed with your issue thanks for your feedback charlotte talktalk,Good
8472,one of the easiest contracts i have setup very done talktalk keep up the good work,Good
8473,one word for you all you,Good
8474,very speedily done took less time than they said agent very helpful,Good
8475,i have been hugely impressed by tamar telecommunications as a sole trader their virtual landline service is absolutely perfect for me as well as reasonably priced but what has really pushed them into five star category for me is their absolutely outstanding customer service an email inquiry i sent was answered within an hour politely and helpfully and with a logical response to each of the questions id raised from placing my order to having the phone line up and running also took less than an hour a courtesy call from a member of staff at tamar made sure that i was aware of the additional features of the service and that billing arrangements were all set up correctly these arrangements were confirmed in a letter sent to my address and waiting for me at home the next day even though i didnt place my order until late afternoon i have now been using my new number for a week and its worked absolutely perfectly i feel having a geographic landline number lends an air of increased professionalism and i am delighted to no longer have to give my home number im also pleased that my clients can call me at the cost of a landline call rather than a mobile call in short i cannot recommend tamar telecommunications highly enough,Good
8476,so glad we switched to very competitive pricing and excellent customer service,Good
8477,i have been with talktalk for many years they have looked after me so very well every time i have had contact with them any problems setting up new deals home moves have been dealt with swiftly and with very satisfactory results per cent recommended,Good
8478,i have been very pleased so far with my experience with had a problem with my internet connection that persisted for around technicians i dealt in particular were very polite and helpful and the problem was eventually got the impression the company was interested in getting to the bottom of the issue and were happy to help until the problem was dealt with,Good
8479,just had a query with my bill dealt with quickly and i was satisfied with the outcome,Good
8480,wasnt rushed in to making choice of phone helping setting up old to new phone downloading apps as i didnt know how to do this,Good
8481,thank you for taking the time to leave your review and for your feedback david this is great to hear if you require any further assistance please contact us on facebook or twitter or head to the contact us page on our website you can also head to the help section of our tesco mobile app and chat to us there well be more than happy to help,Good
8482,i visited the ee store in redhill surrey th dec with a problem moving from my clamshell phone to a new iphone thanks to emma all was sorted out very quickly brilliant customer service from you,Good
8483,my daughter in law first went on a chat line with with no success or help at all to her annoyance this person switched off the chat line i personally contacted the chat line minutes later and spoke with michel who could not have been more helpful and understanding they could not help me with my email problem but put me through to technical support who again was outstanding my laptop email address problem has not been sort through these two people however the technical support has advised me to clear all cache and cookies from my laptop if i still have problems contact talktalk community support my rating goes to micheal and,Good
8484,clear information during purchasing process,Good
8485,great service from the engineer i cancelled my appointment through sky because nobody would be in the phone line in my property wasnt working and its the only contact my nan has with the outside world early onset dementia sky didnt pass the message on and the house was empty when he arrived he called me and i apologised and explained the situation he called back an hour later to say hed been working on the line from outside the house for over an hour and had got it working and that he didnt want my nan to be left without a phone great engineer and fantastic service looking at the reviews they are mostly for missed appointments has thousands and thousands of weekly appointments that go ahead as normal take these reviews with a pinch of salt,Good
8486,bt wasnt the cheapest source for the ssd drive i purchased but bt had it in stock ready to send the website was easy to search find what i wanted and easy to navigate the checkout next day delivery what more could you recent ongoing issues with another very popular online retailer sending faulty substandard goods another drive that went back was over years old when it arrived i will use bt more often,Good
8487,hey im honestly so glad to hear that youve had a positive experience with our team thats what its all about this is the standard you should expect every time you contact sure debs did everything in her power to offer you a helping hand she is a credit to our,Good
8488,dan the assistant was very helpful and changed my pay as you go account to a sim only contract with the minimum of fuss and explained everything clearly a very helpful and polite the young man,Good
8489,excellent friendly helpful experience quick and straightforward,Good
8490,really quick and efficent service i had a problem with my roaming and internet connection as im outside the country and everything was sorted out in a very short time by mic id num he was really and polite thanks again,Good
8491,easy to purchase excellent delivery time and simple to set up,Good
8492,had a great experience with talk talk very helpfull and made things easy for me,Good
8493,the engineer was polite and experienced helpful and so clean the company and other companys could do with more friendly staff like yours,Good
8494,bt offered a great price on the item i was interested in the purchase process was straightforward and i was kept informed throughout the order to delivery a great service,Good
8495,well laid out order site good range of deals vf network for half the price,Good
8496,my previous tt contract which was excellent in terms of broadband and other boosts is due to end i have been able to agree with tt an improved service and contract at a suitable monthly cost,Good
8497,most recent,Good
8498,thanks to will and lewis for guiding a novice through the process of changing supplier many thanks,Good
8499,this morning we had dustin visit to install mesh wifi our house being solid brick built fought a good fight but dustin would not be beaten happy to say we are now super fast throughout our house thanks dustin was lovely to meet you st class guys once again,Good
8500,kieran and mitch very helpful excellent service above and beyond very,Good
8501,no nonsense very efficient customer service i have been with talktalk since they took over i cannot fault the service and costs are reasonable,Good
8502,website easy to navigate and ordering very easy price very reasonable i had ordered a new phone and then realised my existing one could be repaired the cancellation process was fine and the bt agent on the helpdesk was wonderful i wouldnt hesitate to recommend the bt shop,Good
8503,quick easy process from start to finish with decent tariff plans and monthly costs selection of regular payment dates are on offer sim was delivered promptly and very easy terms monthly yearly etc and really good value versus good network coverage too,Good
8504,excellent service very pleased,Good
8505,thanks so much great service,Good
8506,i got services from maria and i am glad to say she is very friendly and professionally explained about vodafone services for her services,Good
8507,the information was first class the items were delivered when it said they would be and overall i find bt really first class in every aspect,Good
8508,faruk has been so helpful he sorted out my service delivery,Good
8509,if i of giving you more stars i would have excellent service very nice people to speak to and very helpful,Good
8510,fast and effective straight to the,Good
8511,donna id solved my issue requesting a number port rapidly and efficiently great service,Good
8512,very prompt attention from customer service when required and excellent value bundles,Good
8513,kim id was really helpful in resolving my issue,Good
8514,first class efficient speedy service never disappointed by the quality and price of products,Good
8515,id like to thank the welcome security guys especially john who was so kind and went out of his way to provide us with a wheelchair to get our father to our destination it helped to make our mother and fathers anniversary a bit more special and he did it in his own time,Good
8516,smooth and quick service with excellent staff ive switched from vodafone and am already so pleased that i have the staff at ee have been excellent and found me the beat deal that bundled with my partners phone and internet which means we are saving a month,Good
8517,peter understood that i dont have great knowledge of technology phones etc and explained well despite his young age,Good
8518,online chat was very polite and professional listened to issues ran tests and proposed a solution,Good
8519,have been with talk talk since its early days and they never cease to suprise me with their good deals and excellent done for confounding your critics and well done all your employees,Good
8520,i was looking for a new smartphone to replace an ageing one checking outlets for availability and price bt shop was the best price and also in stock delivery was excellent and now its in full use,Good
8521,dear for taking the time to write us a review we are glad to know you are satisfied with our mobile,Good
8522,i have been using talktalk internet telephone and tv services for many years without any problems i requested to cancel the tv service i no longer used changing my contract was completed over the telephone promptly and with ease,Good
8523,good recommend to use saving money,Good
8524,great reliable repaired quickly,Good
8525,very swift answer to a worrying the agent was assured me all was in order,Good
8526,i had for my daughter and i find that is amazing value for money and service is great,Good
8527,noticed so many bad reviews so thought id chip in been with o for over years never any issues very happy still sometimes people only write reviews when theyve got a rant,Good
8528,is very fast when on the web very good company the customer service is okay but some staff are rude and some are very good fast internet good deal for pounds you need tell some of your staff how to end a call but the service is speedy and im happy to keep using as its getting better day by day the network is times better then it was at the beginning of and i can see it being even better by love as its better then tmobile faster then bt broadband and very cheap good to use,Good
8529,i have been an customer for years i have always enjoyed the best customer service some great deals and total efficiency when occasionally things have gone wrong i just love,Good
8530,just happy with the whole thing apart from wait,Good
8531,ive been with virgin media over years its always been the fastest internet the problem i have now is its becoming too expensive so when my contact is up this time round i may have to look elsewhere you dont look after loyal customers my neighbour has double the package i have for far less money,Good
8532,i thought i had received good service from vodafone but it has been shown to be poor compared with tesco mobile i have now moved mobile phones to tesco mobile and taken a tablet as well,Good
8533,great service and support,Good
8534,not sure or why their are a lot of negative comments i was with o after a year contract and they couldnt give me the deal i wanted so i switch to with blackberry bolt on which was cheaper than o but it is the same activating the sim and setting up my blackberry which took all of minutes in am surprised that people stay with o when they can leave for cheaper and more allowances in their plans,Good
8535,i have been with for months so far and their texts have proven reliable compared to other providers like id this point i would recommend,Good
8536,id been having difficulty setting up the router and getting internet connection but ryan was also steered me in the right direction as regards to sky q set up etc,Good
8537,ive been a gee customer for the past couple of months on a rolling day contract while i was moving house and waiting for broadband to be installed during that time i found the coverage to be faultless ive cancelled the contact as it was no longer required the cancellations team were great didnt try and push me in any way im a vodafone customer for my mobile at the moment and have a long running issue with them but my mind is made up and i will be returning to ee as a customer once im out of contract with vodafone,Good
8538,kays service was excellent i really appreciate,Good
8539,hi carole thank you for your review im glad to hear that youre happy with your services at the always here to help if needed so please get in your if you need further support on the following contact text facebook,Good
8540,keep me well informed monthly and let me know my usage and how im doing my monthly charge of works superbly for me,Good
8541,brilliant solved my internet problems with a super fast internet connection for my desk top,Good
8542,when i started with this isp some years ago the company was called bulldog which has changed in the interim however such changes went without a hitch indeed i had no idea it had happened on the one or two occasions i have had to call customer services i was welcomed by the most helpful and patient people who gave me the best help and advice in simple clear english resolving any problem almost immediately i have absolutely no complaints and would happily recommend home telecom to anyone,Good
8543,dean helped me with knowing how to use my mobile data for my holiday thanks dean your a star,Good
8544,just signed up to for gb a month for a lot less than what were paying now even got us out of our contract with our previous supplier so a massive thankyou to sean horn lovely guy whos good at what he does totally recommend,Good
8545,i had a good customer service relation with and i got a clearer understanding on my enquiry,Good
8546,phones with not used much but a great deal at each a month with all of the benefits emails to confirm that we are on the right tariff for our usage and can change plans at any time,Good
