,CleanedText,Type
489,ive had next to no service for nearly months i always drop calls i used my phone for work and get less than mbps data speed and drive for a living so the maps app is somewhat important ive offered to send the phone back to write off the contract and call it there and after nearly months of emailing back and further ive been told that there is no issue in my area even tho my data doesnt work and im aware of at least other people with the same issue and ive been offered a month off which i dont want to be ungrateful about but at the same time a month off a phone i cant even use isnt great,Bad
490,first engineer comes out to set up wifi in my new flat says theres a fault on the line and someone else will be out today if he has time this was around lunchtime second guy turns up does some work on the line and says thats me away give it minutes and itll be on i ask him knowing in my bones that it wouldnt work if there is a number i can contact him on if it doesnt work no it will work just give it an hour later when it isnt working i call customer services nice guy on the not his fault at all but tells me just leave it to midnight and i am certain it will be working guess who wasnt certain me guess what wasnt working my internet call up the next day to report same guy on the phone he says the line needs more work done we can get someone out to you on december th i ordered this on the got it installed on and now it wont be working until im working from home this is absolutely and utterly unacceptable told ill be compensated per day that there is a delay in service so that i can add more data to my phone so i can work from home wish i didnt take take a risk and go with vodafone never again will cancel if im able to stay with your customer until the internet is working to make sure youve done your job ridiculous,Bad
491,i bought a wifi extender direct from the bt shop as i have poor wifi reception in one part of my house the extender worked fine for weeks then stopped working after rebooting and trying all the other troubleshooting tips i contacted bt shop and asked if they would replace the faulty item bt shop said i needed to speak to the service helpline and get a fault reference number before it could be replaced they out me through to the service helpline and i waited mins to be told sorry i only deal with phones on this number they gave me a number for a dedicated helpline which i rang two and a half hours later my battery ran out on the phone without the call being gave upi emailed bt complaints dept and got an acknowledgement saying they would respond in hours that was over a week ago and still no think bt make it deliberately impossible for anyone to complain about faulty goods i for one will never buy from them again and will never recommend them to as requested by shop order no dual band wifi ref no further helpline was answered after only mins reference obtained and item posted to freepost address lets see if the new one will how bt suddenly wanted to help after this review was published p,Bad
492,years in and ever increasing call packages final nail in the coffin quoted to upgrade but billed and nobody willing to do anything about it,Bad
493,my home phone hasnt worked for almost the whole of this year five engineer visits hours and hours on the phone to probably the worst call centre in the world text chats where they seem to deliberately make you suffer by telling you hold fire were getting you connected minutes later and then claim you left the they still charge me line rental and have given me but two days of compensation in three months help,Bad
494,absolutely crap having landline issues for the past hours advisor said that they can send an engineer out but if it turns out its not their fault then we will be charged round of applause to this company whoever has set these terms and condition well done to you advisors have no idea what theyre saying information is not clear spoke to another advisor after that and she said she will ring back to confirm security with me never did waited minutes customer service advisors there have targets for call backs so they wont call back as it will affect their stats paying for a service that i am not clearly getting rang again advisor has taken me through troubleshooting at pm she cut off as at pm lines were closing i do not recommend this service and never will absolutely these automatic replies do nothing dont even bother been a customer for the past years never had this advisors need more training clearly they need to listen more and not just selective listening to understand a customer and of course not to promise a customer they will ring back id rather be with no internet than with them trying to cancel the contract now,Bad
495,just a brief update on my last review now they deny even having taken any money so i guess the bank can pursue this for fraud and theft,Bad
496,absolutely awful i mean absolutely disgusting and bt for my business they deliver the equipment install date and no one turns up it turns out they cancelled we had to call them to find out there was no reason for them to cancel they then say they will expedite the installation and call us back that day no call came and we called them back times this happened and we always had to call them even though they promised multiple times to call back the internet is currently weeks days late and now they are saying they wont expedite it i would like to think this would only happen once but i have seen this multiple times they are good at apologising on the phone but they clearly have issues internally anyway we have just cancelled and are now going with another provider that is cheaper well done bt you are terrible but good at marketing,Bad
497,unacceptable unreasonable and rude service do not recommend to anyone my parents have been customers for years and throughout this the service has been crap anyone looking to get broadband or any service do not get virgin you will instantly regret we pay well over the odds and do not get what we pay for it has gone that far i will be reporting it to financial ombudsman as i know customers services do not do anything,Bad
498,bt is a disgrace my wife has changed her name and bt customer services told us to change the name on the bill we have to start a new contract pay cancellation fee of this cant be right they are profiting out of someone being transgender,Bad
499,i have been with for nearly a year i have called to complain about the connection and the speed and i managed to speak to more than agents or helpline customer services and most of them were rude and they hang up the phone and i have a recording phone calls to prove that i have sent a copy to the head office recently i will terminate this awful contract and ill never recommend you to anyone its a shame that had to end that way but i really had enough,Bad
500,minor issue on activation date but arranged for bt to attend the next day the issue was not one caused by zen and the customer service has been excellent throughout,Good
501,dear marie marie you so much for your positive feedback and for taking the time to post this review we endeavour to maintain a high quality of service for our customers and we are glad that you appreciated the service provided we will ensure that your kind words reach muthu not hesitate to contact us if you ever need any assistance you can always reach us through the customer services or our website where you can also find all the latest product features and team,Good
502,really easy setup nothing hidden impressed,Good
503,so impressed with how fast and efficient the delivery was happy with the product too although is a bit smaller than i expected not bts fault,Good
504,after having an issue with an existing order i spoke to and joshua scott who were able to give me straight answers a great package for my salon and answer all my queries really happy with the outcome from both advisors who helped me greatly,Good
505,date of experience august,Good
506,for getting in contact and taking the time to leave such a great review we hope to see you on site again,Good
507,just joined excellent service from,Good
508,was lovely bubbly and very helpful,Good
509,they were good telling me what is what and that,Good
510,the staff in the branch are lovely well done to you all,Good
511,employing people who know their product and how to sell it,Good
512,all going with way system works,Good
513,excellent customer service all my questions were answered and i ended up signing up for talk talk faster fibre deal,Good
514,spoke to matthew and he was fantastic at sorting out my issue he was so helpful to me thank you matthew,Good
515,excellent customer dec,Good
516,phil told me everything i needed to know,Good
517,i have been with talktalk for nearly years for broadband and tv and have enjoyed great service from them ive just renewed my contract with them and my online chat with made it so easy was very efficient and informative and ive upgraded from faster broadband to faster fibre so am looking to even faster usage,Good
518,fantastic customer service provided by very professional staff member named as kay really very appreciate it,Good
519,patience of the advisor did not hurry me,Good
520,delighted with purchase value for money,Good
521,excellent service from ben a very happy customer,Good
522,had my internet fitted today absolute top job and he had to deal with my year old and his ten thousand question definitely recommend,Good
523,most recent,Good
524,great service and friendly knowledgeable staff,Good
525,bought headset for xbox great price quick and efficient delivery,Good
526,from my first contact with the sales department through install and support have been absolutely superb gb connection and it really is gb that they deliver you are provided with the latest wifi kit which is professionally installed and tested before they had a few reasons to contact their support team and every time the team have gone above and beyond to resolve all my minor issues theyve even made courtesy calls and run diagnostic tests a week later to make sure the issues are truly cannot recommend and their team highly enough i know theyre new and i know theres not a lot of reviews out there yet but rest assured that if you do make the leap and go for the team really do go out of their way to summary great speeds great kit amazon eero pro brilliant service and fantastic technical support stars and a great big thumbs up to oh and by the way genuine customer not paid for this review they really are good at what they do also a big thank you to garry the installer and naomi on the help desk they really are a credit to the company and really deserve some recognition for their excellent work and attitude to customer care,Good
527,received a call from shahid salim to renew my contract all dealt with quickly and with a polite and professional manner,Good
528,i ordered a mobile phone as a christmas gift it was very good value was delivered as stated in time for christmas and has satisfied all the needs of the person it was given to,Good
529,date of experience august,Good
530,i had an issue with my sim card i contacted customer service and david from the cs was very helpful and resolved my issue promptly,Good
531,they do what they advertise plus more so for me they are the best most professional most caring isp that i have been with,Good
532,upgraded to new smart phone from old brick and found that the old sim did not fit into the new smart phone called support and spoke with ria who gave me all required info and guided me through the website on how to order a free sim im now forward to call back again once new sim arrives for the number and credit to be,Good
533,answered my questions satisfactory,Good
534,great customer support by santhanam,Good
535,hi that this was the case if you need our contact details in order to phone us you can find them here chris talktalk social team,Good
536,very good service friendly and helpful would highly recommend tesco mobile as deal offered was very good as well and not price increases during contract period,Good
537,spoke to customer service about the issue of sim card the sort it out with polite and professional way without any confusion extremely happy with customer service and quick response plus stars,Good
538,the customer service received from has been brilliant the response time was quicker than expected which is a lot better that other providers the advisor shara was very friendly and looked into my query in good time and had a fantastic outcome my overall experience with has been excellent installation fast and engineer was friendly and set most of it up for me the service received so far with my fast internet speeds is overwhelmingly excellent cheaper and faster than my previous provider make the switch if you can and cover your postcode area they are very flexible if you are so you can enjoy super fast until your other contract has ended luckily for me i was able to leave my other provider early due to increased prices which promise they wont do join them its a no brainer,Good
539,fab really easy to use and the customer services are great,Good
540,always a smooth service changing deal is simple the app is easy to use,Good
541,came in with a issue with my phone was speaking to glen he went through my phone and cleaned it up for me to run a bit quicker,Good
542,i do love this has too be one of the best mobile companies yet i have made my family switch to and they are very impressed with it i do recommend to everyone,Good
543,hi helen thank you for your review for richard its always lovely to read such nice feedback if you ever need anything please come and chat to us over on social again vodafone social media team,Good
544,good product good price very helpful staff,Good
545,the lady who updated my contract was friendly efficient,Good
546,very polite and helpful staff member,Good
547,i just wanted to put a good review i have had excellent customer service and i think ee is a good mobile network,Good
548,had to return product the problem was at my end not with bt the return and refund process was straightforward,Good
549,paula was so helpful and sorted my problem out for me,Good
550,its not very often these days that you get completely taken aback by service but i really was on thursday and i hope realise what lovely staff they have in the field firstly two guys turned up in the early morning didnt know their names they wer so polite and efficient even though there was a problem that meant they were unable to complete the install there and then they assured me that it would be completed by another engineer within hours a few hours later charlotte was seen outside doing her thing in the boiling heat under her umbrella and then visited our property she was a lovely person and beyond helpful helping me get set up and showing me how everything worked this kind of personal service is seen less and less these days and it really was lovely my dad was over having a cup of tea at the time and even he commented on the above and beyond service level so thank you very much charlotte and the other two guys,Good
551,thank you for taking the time to leave your review and for your feedback thats great to hear russell if you require any further assistance please contact us on facebook or twitter or head to the contact us page on our website,Good
552,very good service from reginald and his id number,Good
553,great service quick response excellent communication from tesco mobile,Good
554,rachel was extremely helpful talked me through all i needed to set up broadband for our business to run smoothly very friendly and polite,Good
555,agent dealt with my query quickly and efficiently,Good
556,very easy experience buying my phone at tescos customer services excellent,Good
557,delivered quickly and efficiently all in good working order and cheaper than brand new,Good
558,bruno was amazing with helping me to get my upgrade he was also really kind,Good
559,an easy purchase and a good quality product at a low price what more could you want,Good
560,very happy with the service provided by i am always kept fully informed by text messages and this is extremely helpful,Good
561,fast response and pointed me in the right direction with my query jess was very helpful,Good
562,i have been using talktalk internet telephone and tv services for many years without any problems i requested to cancel the tv service i no longer used changing my contract was completed over the telephone promptly and with ease,Good
563,quick easy service at reasonable price,Good
564,date of experience may,Good
565,this experience to sign up to talk talk broadband was very straightforward and easy to do thank you for the pleasant experience,Good
566,just signed up to asda mobile before i done so i read the many negative reviews and i must admit they did concern me i wanted a mobile company that done basic payg asda ticked the box on that so i took the plunge i must admit its been a very positive experience on every level the assistance i received from call centre was second to none the move also involved moving my original number over to asda a totally painless experience my only regret is not moving to asda sooner,Good
567,great and quick support provided by govind,Good
568,friendly helpful and i didnt feel i was getting the hard sell just a good range of options to choose from,Good
569,sonya at the bluewater store was an absolute pleasure to upgrade mine and my daughters with she was really helpful chatty and professional a natural i would definitely go back and would recommend anyone to see sonya when they need any help thank you,Good
570,christie id number was super helpful getting me ported today,Good
571,excellent service all my questions answered and my requests dealt with quickly and politely,Good
572,were polite quick clean and attentive very good service thank you very much,Good
573,great recommend to to,Good
574,were delighted to hear that let us know if you need any further talktalk social team,Good
575,everything went smoothly and speedily and i am very mich satisfied,Good
576,lisa s was great very engaging and worked straight away to correct my problem,Good
577,hi kevin thank you for your glowing star review for both charlie and george its always lovely to read such fantastic you ever need anything please reach out to the social media team through facebook at or via twitter at social media team,Good
578,very helpful spot on,Good
579,been using their optic fibre internet service and its pretty good from set up full speed hardly ever have any drops in speed and im really happy with their you in an area with virgin fibre i would recommend giving it a try,Good
580,very friendly and got it all sorted quickly would definitely recommend,Good
581,received a call back from adam from roaming are going to the dominican republic and i wanted to find out what we needed to do so we can use our phones on he was incredibly helpful and even turned roaming off of our phones for us and explained everything so we dont come back to high charges excellent service and thanks to adam i actually understood everything he said well done a great agent thank you,Good
582,the knowledge of the sales team,Good
583,hi i and i bay last week thursday and i like data internet from now please or send me phone number for customer service thank you nice day,Good
584,date of experience august,Good
585,very efficient and straightforward process customer advisor was very professional and fully explained everything,Good
586,hi john im so glad this has been the case for you heres to another years,Good
587,upgrading my old phone to a brand new one was made so easy by the relaxed atmosphere and guidance of the staff well done,Good
588,in the bexleyheath branch was very friendly and helpful,Good
589,really great job by callum and neil this morning turned up promptly early doors nice neat and tidy installation and walked me through the whole process amazing work thanks,Good
590,i tell the same thing to several different people but they can not do anything about the mr melvin fixed my they werent great at the first few years but i hope they have become better about problem,Good
591,had a lovely phone call with a gentleman named henry he spoke me through a job position after recently stumbling upon my cv it sounded perfect and im currently waiting on my phone call for my interview,Good
592,ive just recently changed supplies and i spoke to stephen mercer who made the change over very simple he was very good at understanding the complications of my existing supplier and helped me sort everything out first class service from stephen mercer,Good
593,george who served me and my granddaughter was so helpful what to thank him for making easy,Good
594,good customer service by priya rani very well explained,Good
595,fantastic help in store both with choosing a new motorola and the best contract for mean excellent experience,Good
596,i noticed a lot of people complaining on the ee chat line that they had difficulty reporting a bereavement and cancelling an account just to redress the balance i have just called them for this same reason and the call was answered within a couple of minutes unusual in any company these days and i was immediately put through to the bereavement team they were very kind and helpful and stopped the account immediately cancelled the dd and said there would be nothing further to pay even if there was an outstanding balance i call that excellent customer support,Good
597,thank you for your review we appreciate your forget if you recommend a friend to switch to home telecom both you and your friend can get one month free visit for full info,Good
598,sophie was very knowledgeable and answered my questions very delicately as i was dealing with closing my mums account as she had passed away,Good
599,as i was out of contract i rang sam who looked at my account and suggested a new deal not only cheaper but fits my needs forward to be being,Good
600,order was dealt with promptly arrived quickly and has already been put to good use great player love it,Good
601,tesco mobile are very easy friendly and helpful to deal with and not pushy i would not hesitate to recommend them,Good
602,as above chris has been great,Good
603,date of experience february,Good
604,tesco mobil is a good provider they go out of their way to make sure you find the right phone and tariff you can afford,Good
605,sonya at the bluewater store was an absolute pleasure to upgrade mine and my daughters with she was really helpful chatty and professional a natural i would definitely go back and would recommend anyone to see sonya when they need any help thank you,Good
606,the tesco mobile team at redruth provided outstanding customer support throughout the process and i commend them for their proficiency and professionalism which was of the highest quality i specially recommend their department thank you,Good
607,wifi easily ordered well processed exceeded delivery promise couldnt fault anything only time will tell on product durability,Good
608,great agent stephen mercer was very helpful and signed me up to the best contract for my needs highly recommend,Good
609,good many thanks,Good
610,mark went above and beyond with his customer service he was very helpful everything went very smoothly i cant think of anything that could have been better,Good
611,thanks for leaving a review if you have any questions chat to us or drop us a message on facebook or twitter dont forget to optin to our monthly app competition for a chance to win a tesco voucher just text yes to,Good
612,i am satisfied with the service joe helped me change my old number to my new sim card his id,Good
613,after major issues with our previous provider zen provided a refreshing change and have made the supply of internet and phone so much we have had minor issues weve not had to wait long on the phone the staff are friendly and knowledgeable and always resolve it swiftly and with little so pleased we switched to zen and remain a happy customer,Good
614,this man is to help im soo muth thank to him for help,Good
615,quick efficient and friendly the guy i dealt with john h really took the time to ensure i got the best deal possible and explained everything clearly thanks,Good
616,thanks for your service sometimes not fast but im happy with version,Good
617,highly recommend virgin internet excellent service thanks,Good
618,patient and very helpful thank you,Good
619,date of experience april,Good
620,the customer service person was very professional helpful and friendly i was very impressed she helped from the beginning to the you myra you are a star,Good
621,hi sorry you feel that way im afraid youve not provided a lot of detail in your review for me to offer any help or advice if there are any outstanding issues you need help with you can contact our support teams here talktalk social team,Good
622,replacement for the old model set up was easy and it is up and running delivery was and delivery cost should be included in the price,Good
623,this is lovely dino if you have any questions chat to us or drop us a message on facebook or twitter dont forget to optin to our quarterly app competition of tesco vouchers just text yes to to enter,Good
624,i am very thankful to talktalk chat team they are very helpful and quick assist to help for my request many thanks to them,Good
625,did what i wanted,Good
626,the best quality service,Good
627,i called talktalk sales team today i spoke with ehsan whos help me to choose a fiber broadband with higher download speed thanks for a great customer service,Good
628,website is easy helpful and reliable the service is good in my area whereas with other providers it has been rocky the communication is great i like that they tell me my usage so i can adjust the packages i get great value for money,Good
629,nice man talking by the phone good quality service,Good
630,i would not hesitate in recommending been with vodafone in the past i have nothing but good things to say about helping out with data to roaming fees nothing is ever too much trouble and their employees clearly love to work for ee as its a pleasure to talk to is by far the best and although i do pay quite a lot for my monthly contract when you receive the service you really dont ee,Good
631,for somebody like me who has never signed up to a broadband package before it was surprisingly simple with plenty of information available on the website to cover all my questions,Good
632,got a great sim only deal with loads of data i had a delivery query which was answered by a really helpful agent on chat top marks,Good
633,i have spoken to a few agents and mostly they have been a great help thank you,Good
634,ms bien helped me for activating my for him,Good
635,great service kept up to date on order cant thank them enough for getting the in demand item to me in top condition,Good
636,top value for your money top service as well,Good
637,date of experience september,Good
638,hopeful that my review will produce a good result,Good
639,talk talk are always easy to connect with they have always solved my problems ive been with them over years so occasionally i do need to contact them and actually speaking to one of their team is like talking to a friend i recommend talk talk,Good
640,talktalk receive a lot of stick from people but whenever ive had a problem it was to the best of their ability it was usually sorted to my satisfaction,Good
641,no complaints about gaff at all inexpensive and easy to use i can thoroughly recommend them,Good
642,came to install superfast broad band despite problems the other end he kept us remained cheerful and stayed many hours until it was in and working properly even came with his own dustpan and brush to clean up and ensured the tv and laptop was connecting properly,Good
643,i was actually pleasantly surprised with switching to vodafone from sky i was a bit nervous especially during as broadband is now essential for work the reasons i switched from sky were the price rises and the router kept dropping connection the switch was seamless i was actually expecting the switch to happen sometime during the day but it worked as soon as i setup the new router first thing in the morning this router has good coverage throughout the entire house which has three floors and the speed is very good i went for the mbps option,Good
644,i was having some problems with my broadband but it was sorted within minutes by a support team member named kai very kind and professional with a positive attitude,Good
645,the customer service rep was professional and knowledgeable,Good
646,chloe and will were amazing very helpful and informative cant wait to get my new phone,Good
647,when my father passed dealing with the close down of his mobile i would say was one of the smoothest and stress free things i had to deal with fantastic customer service,Good
648,i took a fairly long time to report my initial problem after that talktalk kept in touch sending up to date messages on my mobile when the engineer arrived i was really impressed,Good
649,great service about to move home their agent ryan knowles was extremely efficient clear and personable in helping set up for council tax internet connection and energy supply for me all set up with no stress,Good
650,always happy with great prices great app great service all round,Good
651,new phone arrived next day after i decided to i needed help setting up new phone live chat operators sorted problems out new phone and i think im getting great,Good
652,the process of starting the service was super easy and the service so far is exemplary,Good
653,honestly im so so impressed with the way this guy called fidel adviced me on how to utilize my data in fact he made me understand how lucky i am to have a bundle so rich he is just what a good sales man should be needs more advisers like him im really proud of of him,Good
654,efficient and friendly service information was easy to understand all questions answered clearly,Good
655,i found using the tesco app a simple task due to hints on filling out my information i found the experience straight forward,Good
656,cheers for the review arne talktalk social team,Good
657,very understanding with trouble paying bill with the virus leaving me short of money customer service jeevan really helpful sorting problem,Good
658,had a couple of issues regarding upgrades and fault on land line which was resolved using their online chat was resolved quickly and further actions booked in and confirmed with the minimum of fuss excellent service,Good
659,jr was more then helpful though my full experience generally cant thank vodafone glasgow fort enough and jr,Good
660,jaye was really helpful in assisting me with my sim transfer request really appreciate the help,Good
661,my queries were handled extremely well and all the issues resolved first rate service from craig,Good
662,the signal for mobiles is very poor in our area and virtually non existent at home i have to use a home signal kit that has to be hard wired to my bt hub which is also hard wired to the tv along with other things having just moved into a new home i wanted to move the home signal kit to a different room to give us better mobile coverage in the areas we use most throughout the daythe wifi extender was the answer set up went without a problem hard wired the home signal kit to it and it works perfectly and we also get the benefit of extended wifi too,Good
663,liam since our first visit has been very accomodating and customer service is phenomenal i have went through stores in rhyl inquiring about phones and it was only at vodafone who really accomodated us explained everything really clear and gave us all the options liam is part of the reason we decided to choose vodafone it was not awkward not intimidating we can really compare because we went through different customer services that day,Good
664,hi hope youre well thanks for taking the time to leave us a review thats not how we want any of our customers to feel and id love to get a little more information on whats gone wrong here to see if we can put it right if you can pop us a message on ees facebook or twitter and mention i have sent you over from trustpilot we can pick it up and go from there look forward to speaking with you sam,Good
665,very good service was friendly efficient it was a pain free conversation very happy with the service,Good
666,i recieved a letter out of the blue from a company called and their appointed solicitors pushing a civil case against me id sold a phone to them in sept in good faith the phone was subsequently imei blocked in april which i had nothing to do with i contacted ee for assistance in proving that it wasnt me that imei blocked the phone in question they were brilliant went above and beyond to help as much as they could and they really did pull it out the bag i couldnt have asked for a better set of people to speak to i spoke to different people michelle om matty and they all were so good and helpful understanding and also spoke to neil on their twitter account and he was super lovely too and helped me to pass on my praise to the people who deserved of these people and their appointed solicitor dropped their case against me as i had provided enough evidence to prove it wasnt me with the ee crews customer service,Good
667,hi cath thank you for taking the time to leave this review im glad youre happy with the service we are providing we are available on live chat and twitter from am pm monday to friday if you ever find yourself out and about and need some assistance please either live chat or tweet us and well be happy to help kind regards jamie online support team,Good
668,competitive and professional service done by neal patrick im glad,Good
669,everything achieved with call thanks very much,Good
670,this person was very helpful and kept me informed at all times even while waiting never felt alone,Good
671,relatively quick and painless solution to my problem webchat had to refer my query to in house staff for final resolution which was done and i received the necessary call within an hour of the webchat,Good
672,it was changeover day for me yesterday and after having looked at this site just before going offline from my provider talktalk i was very worried and thought that i had made a huge mistake going back to bt i couldnt have been more wrong it was the smoothest changeover i could have hoped for the phone was inoperable for or hrs and then went back online before the broadband went offline for or hours i was never without both phone or internet so i didnt feel cut off at all by the time all the kids came home from school everything was ready to go i imagine people are mostly driven to write reviews out of feelings rising from the bad experiences which is probably why there is such a high proportion of negative reviews on here i think most of the good experiences are not reviewed and just merely taken for granted so i wanted to put my experience across on here for anyone else who was worried by this site as i was yesterday,Good
673,have used tesco mobile for a few years and have found the staff helpful and friendly,Good
674,ive contacted customer service team and ryan connected with me to solve my payment issue he was knowledgeable and highly supportive through my query and responses saved me my time thanks allot,Good
675,speaking one person to one person no buttons it makes it so easy if you have prepared well your questions are answered we are all happy thanks to talk talk,Good
676,was very professional and very helpful and sold me a good thank you,Good
677,easy transaction assistant was helpful and polite,Good
678,the best provider ive ever used and will always recommend to a friend easy to get in contact with if ive ever had a problem which has only been once or twice since i joined this provider,Good
679,since signing up to zen ive had nothing but excellent service from the team on the phone and the actually internet service they provide the price fix for two years plus the referral vouchers are an extra highly recommend anyone looking to get away from the big contenders bt sky virgin,Good
680,kamal gentleman he help me with his honor and gave responsibility for the work nd customer,Good
681,never had an issue or problem since joining good service and coverage good coms with recommendations to lower the goody bag if data allowance is not,Good
682,as a long time tesco mobile customer i have had good service and advice both in store and by phone to customer service good value deals knowledgeable staff and ease of visiting in store means no need to look elsewhere,Good
683,it was a great experience with virgin media no down time and no network failure the monthly charges is fair enough for an uninterrupted network service,Good
684,great service from tesco hard sell or pressure to young lady that sorted out my contract was excellent,Good
685,so helpful and brilliant customer service i was extremely happy with my plan which even cheaper with their help than my own research,Good
686,hi for taking the time time to leave us a management department,Good
687,great service and friendly staff franc came to fix a small issue we had with our bb he was quick efficient and even followed up the appointment with a check up and message the following day,Good
688,thank you for taking the time to leave such an amazing review im glad to hear that youre happy with your services and the support from our engineer in resolving your issues were always here to help if needed so please get in your if you need further support on the following contact options call text facebook twitter forums,Good
689,josh was extremely helpful today couldnt have been clearer and was very personable throughout the call,Good
690,everything i needed to know was there on the site and easy to find able to choose the date that suited my father for the installation so far so good thank you,Good
691,i first came to this store disappointed and the guy who works here explain and told me and was very helpful nice very professional in his job just like to say big thanks to for being helpful,Good
692,dan babb manager of the exmouth store went out of his way to provide a great professional service he was very friendly and easy to approach and i will definitely be making sure to use his services again when needing assistance,Good
693,great price excellent service,Good
694,brilliant company they have good non contractual plans not too expensive they support g allow you to text other users for free months without paying anything in all honesty i dont think id ever switch to another company i dont get the hassle of trapping yourself into a contract that forces you to pay every month when on you can pay for your data and phone plan when ever you need it if youre not using it you dont have to pay anything and dont risk losing your phone number,Good
695,always had prompt and helpful response to queries no hanging on for ages waiting for somebody to answer the technical line,Good
696,very customer focussed and always recommends cheaper goody bags if i am not using the limit,Good
697,ive had for a lot of years now and still very satisfied with them i have recommended them to many friends i cant see me or my wife ever coming off cause if i do run out of credit at least i can contact my wife for free keep up the good work,Good
698,i recently called for transfer of old to new number the service was excellent she was patient throughout and guided me very well despite the fact i lost some of the details required for the request in the end it was a job very well done thanks,Good
699,has been very patient in explaining things to me thanks a lot,Good
700,ordered a wifi extender late in the afternoon the order was shipped the same day and arrived the next all in all very good service,Good
701,early days but cant be happier got sim only plan just gb for tenner so really pixel and getting over mbps in my location liverpool since im working from home so pretty much on wifi all the time gb is plenty switched from three they put two g mast in the city and claimed coverage o has like it,Good
702,i went to vodafone chorley today to do an upgrade patrick helped me so much to find the right phone and plan suitable for me he was pleasant and friendly and spoke honestly fantastic salesman,Good
703,good customer service and broadband im zen customer for years and very happy with service thank you zen,Good
704,everything was clear quick and easy id recommend them,Good
705,needed to contact the tech support and bethany had been really friendly and solved my issue in no time,Good
706,excellent sevice very patient pleasant attitude,Good
707,my previous tt contract which was excellent in terms of broadband and other boosts is due to end i have been able to agree with tt an improved service and contract at a suitable monthly cost,Good
708,lisa really went above and beyond to help and guide me through the process of upgrading my phone excellent service thank you,Good
709,ordered online arrived at the appointed time charged for the stated hours probably a tad longer and set up the net day all seems well and everything working as it should as i write havent any complaints at the moment,Good
710,is soooo good because its run on the o network and has great deals and has cancel anytime it also supports gg and g networks and there deals are as little a for mb data unlimited call and unlimited texts,Good
711,pm last night and the gentleman was brilliant and he gave a exceptional service,Good
712,been with gaff for a number of years now simple and easy to use and never had a problem with phone signal or the account highly rated,Good
713,i had ordered a tablet from bt however there were problems with the manufacturer every other retailer had the same issue however when asking the customer support they were able to provide me with updates and when it was back in stock they delivered it in days overall very satisfied with the service and the website is easy to navigate and track orders would recommend using them,Good
714,dave arrived to install our new bt lines in cwmbran on thursday unfortunately we had a lot of overgrown ivy on the house but this was no problem for dave he spent hours trimming the ivy down in order to install our new line he also tidied up i was absolutely shocked that he did all this for us he was also very funny and made a big fuss of our dog which you dont usually get with engineers he went above and beyond his role to help us i am extremely happy with the service provided and i hope he gets some recognition for this,Good
715,dear for taking the time to share your opinion on service we are glad that you appreciated the service provided we will ensure that your kind words reach team,Good
716,really helpful and friendly team rob and steve were really knowledgeable and gave me lots of information on the various options that i had i cant recommend them highly enough,Good
717,great staff and very helpful with queries i had,Good
718,excellent customer service and support provided throughout abdulla handed everything perfectly thank you so much,Good
719,deliveries as stated although by two delivery vans that caused some confusion parcel post and ucp great product at a competitive price,Good
720,service rarely slows down the one time i had a problem it was sorted out quickly and efficiently from a uk based call centre who understood my problem recommend zen,Good
721,excellent service,Good
722,excellent phone service and help to resolve problems however the original transfer from one provider to premier talk was in my opinion not smooth nor did i feel i was given full information,Good
723,spoke with declan today very clear and informative advice delivered in a friendly and competent manner excellent service,Good
724,best service ordered some products and get so fast delivery person was so nice easy to get products without any hesitation thank you hope to order soon again,Good
725,they were very helpful courteous and polite regarding my enquiry,Good
726,tesco mobile at top class service from a top class team,Good
727,ian helped throughout the process and great offer better handset and better price,Good
728,outstanding service and great customer retention deals,Good
729,very good service and helpful staff,Good
730,i didnt know that bt stocked printer supplies and a maintenance cartridge for a fairly old epson printer arrived the following day,Good
731,its great broadband but thats pretty much all i use i find breaks in service very rare and its good and quick,Good
732,i went to the vodafone store and was served by charlie very helpful and allowed me to go through a lot of options and made sure i came out satisfied and with a big fat smile service,Good
733,had quite a long wait only one advisor on duty and as it was a saturday thought there might be more staff available apparently the other advisor was on a than that it was a painless process the advisor was efficient and friendly,Good
